ledger_path,ledger_line,expected_sha256,listed_path,resolved_source_path,status,pinned_sha256,lf_normalized_sha256,crlf_normalized_sha256,note
geometric_comb_interpolation_report-3/SHA256SUMS.txt,17,4cdce2a17b088d4fc1d9cf2c1a84b4575ee801bf849bfcd59403bbc4f4b05ffc,geometric_comb_experiments.py,geometric_comb_interpolation_report-3/geometric_comb_experiments.py,match,4cdce2a17b088d4fc1d9cf2c1a84b4575ee801bf849bfcd59403bbc4f4b05ffc,4cdce2a17b088d4fc1d9cf2c1a84b4575ee801bf849bfcd59403bbc4f4b05ffc,9fab137f8a9dec1ed8af6ba0be1cdd9bce58016e08967c4a7fb91c997ab79ded,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,18,706aefef965fdec65124088cd8e704c2af2b1bc0c6f9ad6761486d474ae552e9,geometric_comb_interpolation.pdf,geometric_comb_interpolation_report-3/geometric_comb_interpolation.pdf,match,706aefef965fdec65124088cd8e704c2af2b1bc0c6f9ad6761486d474ae552e9,0275f0618303cb1cbf28562dc547e65a07043ceb3f58667c6f2892616b2747c5,0e7b12df00689d311f5c85c6dfa24d1abf22f3a1e3cfc4a64fb29edbbbc7f196,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,19,eb47182f60fb5594a739bb54c211a24cca4ba267f4864f91251970d249587466,geometric_comb_interpolation.tex,geometric_comb_interpolation_report-3/geometric_comb_interpolation.tex,mismatch,df9456de278b3608658797ffaedf415526e487e1124a86e0907ca00c6b1cc349,df9456de278b3608658797ffaedf415526e487e1124a86e0907ca00c6b1cc349,5e91aacbc9f55c73ce7015628f2ac11950c68aada701de34f61e3c1f697203cd,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,20,505fea52f98170a9a7aa93a69fdd0c27f3d7ae9c5772091c9eac2c068bd0629a,requirements.txt,geometric_comb_interpolation_report-3/requirements.txt,match,505fea52f98170a9a7aa93a69fdd0c27f3d7ae9c5772091c9eac2c068bd0629a,505fea52f98170a9a7aa93a69fdd0c27f3d7ae9c5772091c9eac2c068bd0629a,209c561b36ac51a9ae3225ebfe937bfaafcca393c6cdc9b6cce3965ecaeec342,Expected and pinned bytes agree.
geometric_comb_q_fabius_report/SHA256SUMS.txt,1,7fd96e3a02cdb05e1660fa1bece7bc02872a8eecc5f0c37725537276cf0b6b99,ARRIVAL_SHA256SUMS.txt,geometric_comb_q_fabius_report/ARRIVAL_SHA256SUMS.txt,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_q_fabius_report/SHA256SUMS.txt,2,602ee5394d7cb6829536d689ae6c59dd6c170dfc2b1451f0516ca648e2fbee6c,INTAKE_AUDIT.md,geometric_comb_q_fabius_report/INTAKE_AUDIT.md,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_q_fabius_report/SHA256SUMS.txt,3,4f26bf2e61016f3a5183a686368e94937d47f61415daf9d8324f0b40cec27274,NUMERICAL_REPLAY.txt,geometric_comb_q_fabius_report/NUMERICAL_REPLAY.txt,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_q_fabius_report/SHA256SUMS.txt,4,b7d74fafb4f9154456b1fa41964b966afcee32bafa1bcfca8d4b9ac1f4379541,README.md,geometric_comb_q_fabius_report/README.md,mismatch,27dd0385c01a6b66e6059a4bb7f0a88b257e5c47bc73c675c342435b06448fc7,27dd0385c01a6b66e6059a4bb7f0a88b257e5c47bc73c675c342435b06448fc7,9cc519672e1910f851b49f0c60b1e4b4166f5aa788c25a6ce798045d8504d655,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,5,08d76a2c966598c17478ce439599a204f0d7259a6770c18666dbf61b8d6ab7c8,data/fabius_interpolation_data.csv,geometric_comb_q_fabius_report/data/fabius_interpolation_data.csv,match,08d76a2c966598c17478ce439599a204f0d7259a6770c18666dbf61b8d6ab7c8,08d76a2c966598c17478ce439599a204f0d7259a6770c18666dbf61b8d6ab7c8,709a8027e2a0cebc23c3acddd2a5d2df6332af49154b83b6687b32ac8546e00e,Expected and pinned bytes agree.
geometric_comb_q_fabius_report/SHA256SUMS.txt,6,a1d090fd0e1c2b9a3fb1de823c65f10e47eb5cc62e4327a20b12574f869aa2e0,data/identity_checks.txt,geometric_comb_q_fabius_report/data/identity_checks.txt,match,a1d090fd0e1c2b9a3fb1de823c65f10e47eb5cc62e4327a20b12574f869aa2e0,a1d090fd0e1c2b9a3fb1de823c65f10e47eb5cc62e4327a20b12574f869aa2e0,5820473ecc120689038e9d4ded6a69b66fd163e04fab09cfb045c850bf27c851,Expected and pinned bytes agree.
geometric_comb_q_fabius_report/SHA256SUMS.txt,7,a9818d70cbe57da250cc645cc31a7da0c7cda2b8b56e918ed49b13f828c9bd30,data/lebesgue_data.csv,geometric_comb_q_fabius_report/data/lebesgue_data.csv,mismatch,5320ce07140cc182856326dbe244315bc222663f185593a4fd697c3edaa9234d,5320ce07140cc182856326dbe244315bc222663f185593a4fd697c3edaa9234d,251d267938aee45742676e8fdc85714bc5ebec785b84eaa12c84701a04131aa8,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,8,2f072075d65dd83652582beb92103cf0c31c7f42d623a5c5b6a4b652a6212b4a,figures/fabius_boundary_residue.pdf,geometric_comb_q_fabius_report/figures/fabius_boundary_residue.pdf,mismatch,ecd29b4556b88c7e27d160da5b991a24ce788e4721a1c62bce77dea22de798c3,ecd29b4556b88c7e27d160da5b991a24ce788e4721a1c62bce77dea22de798c3,703671ad0961ffc8efa844da0e119bd29acac4d20663652eb38b161a3c807982,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,9,ea6530490efabef0ccc6ce0c774428f52485bba5801dec588748c4270d2a7855,figures/fabius_boundary_residue.png,geometric_comb_q_fabius_report/figures/fabius_boundary_residue.png,mismatch,4983d16f604ac32108dc6b509fd8fbdd4f9bbd39e854ead20496ce2df249f87c,d052e0b8b37e2710ee29bea7b0835444c3c4032046e4fed516efa71c5024bfcc,944ba13978320711cce1d95eeadeca136e889358fdb682dde7ad729d718b96d3,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,10,aae14ea8976b4af96976b36bf570b0968392724caa278f52f2cb66bf7e5fb5f1,figures/fabius_gap_divergence.pdf,geometric_comb_q_fabius_report/figures/fabius_gap_divergence.pdf,mismatch,ad6ad5bc39f8ad501d935b371435355f8b07ef632d576af271802ef2764745ce,ad6ad5bc39f8ad501d935b371435355f8b07ef632d576af271802ef2764745ce,b18bd81b9aa49b9be73f87bc402d46cec3b07ca75575045e62c86ee7f29e0e13,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,11,bcb4722c3647658120603e760aa213e6d8ff8b62b2aa74a162943d5ed2d7d943,figures/fabius_gap_divergence.png,geometric_comb_q_fabius_report/figures/fabius_gap_divergence.png,mismatch,655f685db4eb6c6069ca1bca0311d181c7205eedf47fd947d77f3b543f82b235,a8d2565ef849d35404a9c8b757b2784b2a8e8b7589eb3dd4eea6c622af3e5593,903ac794f7f0c9497f7e6689d00b8fcf0f86fa9fb2b8ccb4208f3041b01c8cfc,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,12,3e40f2e9c3b9ab0b9fcdf83abfd1967bcbd4ac332c6dce2b7a3b178c7750e81b,figures/lebesgue_growth.pdf,geometric_comb_q_fabius_report/figures/lebesgue_growth.pdf,mismatch,4c7d37f0f87ce377aeb9006ec4db953e015f8e182abacdecb7b3d86af6096b81,4c7d37f0f87ce377aeb9006ec4db953e015f8e182abacdecb7b3d86af6096b81,a5e1146f6a5802fac0fd5c9274eba5f153e19d62d67f26eddb008f60df3d8cc2,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,13,0490b78c37e38c73f3310e0045dc320453a95fff478f132d1fffdf76e2ca6e55,figures/lebesgue_growth.png,geometric_comb_q_fabius_report/figures/lebesgue_growth.png,mismatch,277b2a163628979a0c8d53cad61171025579397d27f4c3bb272c67cc8d69e566,13bb2a3f28aed838811c661466a8a34caf66683c62a61ab088f91d059e576ebc,8d802cec7e6a8a1eb081f8d6cc4d749f72ecf37fd2cca0d3f50e258f316e2323,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,14,92ec26c2b108e384371a28311008325584f0e9aa9a1620ed1ae3a8161a499dd7,figures/lebesgue_peak_location.pdf,geometric_comb_q_fabius_report/figures/lebesgue_peak_location.pdf,mismatch,abfaf07a11a0a30f74bfcde34e03e011efc4964439c0d96f7fc81ca5a71187ff,abfaf07a11a0a30f74bfcde34e03e011efc4964439c0d96f7fc81ca5a71187ff,7ecc537dadadbb1fb8432a459f5ed7394f3538adbb58ea663919bff789ac87c5,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,15,329745e3a76bbb628fb6489a91a05c4994762734ca55fffda53b8104cd34bcdd,figures/lebesgue_peak_location.png,geometric_comb_q_fabius_report/figures/lebesgue_peak_location.png,mismatch,15e9b56bf062f4fb293ffac2bfc3457e790e36c16f887ae6d0a316c48372e1cc,d78678e8a06d1484004e0553144ef745b8172979ce67df2d23f2f1d14d05a4a2,89375c043fd749da977ed51d3ea6271b31a85d98270863b6d9bc53c4b737418d,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,16,29068407f0972aed207a4e8a1c7d5fc1ce124152dbab58dea070fbc6b0dd3852,geometric_comb_experiments.py,geometric_comb_q_fabius_report/geometric_comb_experiments.py,mismatch,5f70dfb4dbba3af018f5be1abb09b7521c906658317d12bbed20b07cae56d365,5f70dfb4dbba3af018f5be1abb09b7521c906658317d12bbed20b07cae56d365,6b7b600445fbefe267a8a21b48f0306219b92ad90c0418f625d543ecb065eb90,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,17,393fc87d052eee9c90f1c18c38dc1db91b1c047aa03d3609258d880fa28f6ca1,geometric_comb_q_fabius_report.pdf,geometric_comb_q_fabius_report/geometric_comb_q_fabius_report.pdf,mismatch,bcd2559f1e6f4be608c291c6ef5de48108c3b0d78139ecf1a5672942d72d9b92,6babd765a057f32e56c292b8b2088b213252a820bee314ef235b33609850bf6b,39555c28583ecb9976e47c1232871cc2b119cc4eafc4ad9a29ac85dce41089b7,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,18,61a21e805b67d00dcbade012c4be243e22f7af87d937e50f3f91363ccc1bc340,geometric_comb_q_fabius_report.tex,geometric_comb_q_fabius_report/geometric_comb_q_fabius_report.tex,mismatch,2d888100650656ef2c85bb08bf9967164e0b22c1486987d7a209091fe25ab80f,2d888100650656ef2c85bb08bf9967164e0b22c1486987d7a209091fe25ab80f,9c46d6e0da06c05990a740e659004fb0600373c7795c706f7e81781a182decc7,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,19,5ed89c166c589150e680b425b59069f6dd2356dfec7bf18b1b09260e5c4e3c6b,README.md,geometric_comb_q_fabius_report/README.md,mismatch,27dd0385c01a6b66e6059a4bb7f0a88b257e5c47bc73c675c342435b06448fc7,27dd0385c01a6b66e6059a4bb7f0a88b257e5c47bc73c675c342435b06448fc7,9cc519672e1910f851b49f0c60b1e4b4166f5aa788c25a6ce798045d8504d655,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_q_fabius_report/SHA256SUMS.txt,20,c8e579311aaecf77e29922f8fb9772354bb4de9db1a759f9bfa9ce21ccd2e266,requirements.txt,geometric_comb_q_fabius_report/requirements.txt,mismatch,e65385a1555946e276a86918b3f0ece05bb6adbec0d184df4fd72c32c87d8479,e65385a1555946e276a86918b3f0ece05bb6adbec0d184df4fd72c32c87d8479,cf44d126e242f66925145294df5e1804f4aed18c93c33ba85700e5e70eb46d7a,The pinned file differs substantively or was regenerated after the historical ledger.
