theta,Q_direct,Q_fourier_4,Q_first_harmonic,abs_error,tail_bound
0.0700389105058,-1.64044071802562720730993921361,-1.64044071808107654134543289974,-1.64044071807825688967053152098,5.54493340355e-11,7.98961582171e-56
0.0739299610895,-1.64044081212464231279601782254,-1.64044081217994229754837374122,-1.64044081217719909432087137376,5.52999847524e-11,8.03282938511e-56
0.0778210116732,-1.6404409073486115260750004173,-1.64044090740376256380709082352,-1.64044090740110236631907873473,5.51510377321e-11,8.07627667839e-56
0.0817120622568,-1.64044100364062121335957635913,-1.64044100369562370525080383907,-1.64044100369305287237922395908,5.50024918912e-11,8.11995896575e-56
0.0856031128405,-1.64044110094311940098164740553,-1.64044110099797374713086313338,-1.64044110099549842413740790172,5.48543461492e-11,8.1638775182e-56
0.0894941634241,-1.64044119919795017292143138952,-1.64044119925265677234984552492,-1.64044119925028287619147858377,5.47065994284e-11,8.20803361363e-56
0.0933852140078,-1.64044129834638842927860700033,-1.64044129840094767993269124532,-1.64044129839868088511790224938,5.45592506541e-11,8.25242853684e-56
0.0972762645914,-1.64044139832917498490785121872,-1.64044139838358728366223355911,-1.64044139838143300868683586122,5.44122987544e-11,8.29706357959e-56
0.101167315175,-1.64044149908655198724695449957,-1.64044149914081772990730614802,-1.64044149913878112430220080295,5.42657426604e-11,8.34194004061e-56
0.105058365759,-1.64044160055829863216614887087,-1.64044160061241821347206343447,-1.64044160061050414549393013447,5.41195813059e-11,8.38705922566e-56
0.108949416342,-1.64044170268376715649424563966,-1.64044170273774097012211053313,-1.64044170273595401511644925768,5.39738136279e-11,8.43242244758e-56
0.112840466926,-1.64044180540191908571194631841,-1.64044180545574752427780644174,-1.64044180545409195374214644066,5.38284385659e-11,8.47803102628e-56
0.11673151751,-1.64044190865136171514496350497,-1.64044190870504517020737721023,-1.6404419087035249415807962773,5.36834550624e-11,8.52388628883e-56
0.120622568093,-1.64044201237038480285926587462,-1.64044201242392366492215323892,-1.64044201242254241212551409204,5.35388620629e-11,8.56998956948e-56
0.124513618677,-1.64044211649699745232482435724,-1.64044211655039211084030778472,-1.64044211654915313558982387469,5.33946585155e-11,8.61634220968e-56
0.128404669261,-1.64044222096896516280796636193,-1.64044222102221600617920353371,-1.64044222102112227009409806712,5.32508433712e-11,8.66294555815e-56
0.132295719844,-1.64044232572384702534692735266,-1.64044232577695444093093654679,-1.64044232577600855845406033256,5.3107415584e-11,8.7098009709e-56
0.136186770428,-1.64044243069903304208058214274,-1.64044243075199741619105994614,-1.64044243075120164833939040628,5.29643741105e-11,8.75690981128e-56
0.140077821012,-1.64044253583178154662990379846,-1.64044253588460326454003522845,-1.64044253588395951349999519923,5.28217179101e-11,8.80427344999e-56
0.143968871595,-1.64044264105925670316730467563,-1.64044264111193614911256572964,-1.64044264111144595369308125106,5.26794459453e-11,8.85189326518e-56
0.147859922179,-1.64044274631856606175656130284,-1.64044274637110361893751396329,-1.64044274637076815089167993599,5.2537557181e-11,8.89977064243e-56
0.151750972763,-1.64044285154679814752620374237,-1.64044285159919419811128345337,-1.64044285159901425933542976358,5.23960505851e-11,8.94790697482e-56
