base_a,generation,gap_index,left,right,length,exact_polynomial_degree
2.6,8,101,-0.20768826744264643,-0.2075501332697377,0.0001381341729087271,8
2.6,8,102,-0.20615589901784606,-0.2060177648449374,0.00013813417290867158,8
2.6,8,103,-0.20519816875234587,-0.2050600345794372,0.00013813417290867158,8
2.6,8,104,-0.19828718715649643,-0.19814905298358776,0.00013813417290867158,8
2.6,8,105,-0.19732945689099624,-0.19719132271808754,0.00013813417290869934,8
2.6,8,106,-0.19579708846619592,-0.19565895429328722,0.00013813417290869934,8
2.6,8,107,-0.19483935820069567,-0.19470122402778703,0.00013813417290864383,8
2.6,8,108,-0.19181293056171508,-0.1916747963888064,0.00013813417290867158,8
2.6,8,109,-0.19085520029621486,-0.19071706612330616,0.00013813417290869934,8
2.6,8,110,-0.18932283187141455,-0.18918469769850585,0.00013813417290869934,8
2.6,8,111,-0.18836510160591435,-0.18822696743300568,0.00013813417290867158,8
2.6,8,112,-0.17135427972220602,-0.17121614554929732,0.00013813417290869934,8
2.6,8,113,-0.17039654945670576,-0.1702584152837971,0.00013813417290867158,8
2.6,8,114,-0.1688641810319055,-0.16872604685899678,0.0001381341729087271,8
2.6,8,115,-0.16790645076640529,-0.1677683165934966,0.00013813417290867158,8
2.6,8,116,-0.16488002312742464,-0.16474188895451597,0.00013813417290867158,8
2.6,8,117,-0.16392229286192447,-0.16378415868901575,0.0001381341729087271,8
2.6,8,118,-0.1623899244371241,-0.16225179026421543,0.00013813417290867158,8
2.6,8,119,-0.16143219417162394,-0.16129405999871524,0.00013813417290869934,8
2.6,8,120,-0.15452121257577447,-0.1543830784028658,0.00013813417290867158,8
2.6,8,121,-0.15356348231027425,-0.15342534813736564,0.00013813417290861607,8
2.6,8,122,-0.15203111388547394,-0.15189297971256527,0.00013813417290867158,8
2.6,8,123,-0.15107338361997377,-0.15093524944706507,0.00013813417290869934,8
2.6,8,124,-0.1480469559809931,-0.14790882180808446,0.00013813417290864383,8
2.6,8,125,-0.14708922571549288,-0.14695109154258423,0.00013813417290864383,8
2.6,8,126,-0.1455568572906926,-0.14541872311778392,0.00013813417290867158,8
2.6,8,127,-0.14459912702519237,-0.14446099285228373,0.00013813417290864383,8
2.6,8,128,0.14446099285228373,0.14459912702519237,0.00013813417290864383,8
2.6,8,129,0.14541872311778392,0.1455568572906926,0.00013813417290867158,8
2.6,8,130,0.14695109154258423,0.14708922571549288,0.00013813417290864383,8
2.6,8,131,0.14790882180808446,0.1480469559809931,0.00013813417290864383,8
2.6,8,132,0.15093524944706507,0.15107338361997377,0.00013813417290869934,8
2.6,8,133,0.15189297971256527,0.15203111388547394,0.00013813417290867158,8
2.6,8,134,0.15342534813736564,0.15356348231027425,0.00013813417290861607,8
2.6,8,135,0.1543830784028658,0.15452121257577447,0.00013813417290867158,8
2.6,8,136,0.16129405999871524,0.16143219417162394,0.00013813417290869934,8
2.6,8,137,0.16225179026421543,0.1623899244371241,0.00013813417290867158,8
2.6,8,138,0.16378415868901575,0.16392229286192447,0.0001381341729087271,8
2.6,8,139,0.16474188895451597,0.16488002312742464,0.00013813417290867158,8
2.6,8,140,0.1677683165934966,0.16790645076640529,0.00013813417290867158,8
2.6,8,141,0.16872604685899678,0.1688641810319055,0.0001381341729087271,8
2.6,8,142,0.1702584152837971,0.17039654945670576,0.00013813417290867158,8
2.6,8,143,0.17121614554929732,0.17135427972220602,0.00013813417290869934,8
2.6,8,144,0.18822696743300568,0.18836510160591435,0.00013813417290867158,8
2.6,8,145,0.18918469769850585,0.18932283187141455,0.00013813417290869934,8
2.6,8,146,0.19071706612330616,0.19085520029621486,0.00013813417290869934,8
2.6,8,147,0.1916747963888064,0.19181293056171508,0.00013813417290867158,8
2.6,8,148,0.19470122402778703,0.19483935820069567,0.00013813417290864383,8
2.6,8,149,0.19565895429328722,0.19579708846619592,0.00013813417290869934,8
2.6,8,150,0.19719132271808754,0.19732945689099624,0.00013813417290869934,8
2.6,8,151,0.19814905298358776,0.19828718715649643,0.00013813417290867158,8
2.6,8,152,0.2050600345794372,0.20519816875234587,0.00013813417290867158,8
2.6,8,153,0.2060177648449374,0.20615589901784606,0.00013813417290867158,8
2.6,8,154,0.2075501332697377,0.20768826744264643,0.0001381341729087271,8
2.6,8,155,0.20850786353523793,0.2086459977081466,0.00013813417290867158,8
2.6,8,156,0.21153429117421854,0.21167242534712724,0.00013813417290869934,8
2.6,8,157,0.21249202143971874,0.2126301556126274,0.00013813417290867158,8
2.6,8,158,0.21402438986451905,0.21416252403742778,0.0001381341729087271,8
2.6,8,159,0.21498212013001924,0.21512025430292794,0.00013813417290869934,8
2.6,8,160,0.2582525267621608,0.2583906609350695,0.00013813417290869934,8
2.6,8,161,0.259210257027661,0.25934839120056974,0.00013813417290875485,8
2.6,8,162,0.2607426254524613,0.26088075962537005,0.00013813417290875485,8
2.6,8,163,0.2617003557179615,0.2618384898908702,0.00013813417290869934,8
2.6,8,164,0.2647267833569421,0.26486491752985086,0.00013813417290875485,8
2.6,8,165,0.26568451362244233,0.26582264779535103,0.00013813417290869934,8
2.6,8,166,0.2672168820472427,0.26735501622015134,0.00013813417290864383,8
2.6,8,167,0.26817461231274287,0.26831274648565157,0.00013813417290869934,8
2.6,8,168,0.27508559390859233,0.275223728081501,0.00013813417290864383,8
2.6,8,169,0.2760433241740925,0.2761814583470012,0.00013813417290869934,8
2.6,8,170,0.2775756925988928,0.27771382677180156,0.00013813417290875485,8
2.6,8,171,0.2785334228643931,0.27867155703730173,0.00013813417290864383,8
2.6,8,172,0.2815598505033737,0.2816979846762824,0.00013813417290869934,8
2.6,8,173,0.2825175807688739,0.28265571494178254,0.00013813417290864383,8
2.6,8,174,0.2840499491936742,0.28418808336658286,0.00013813417290864383,8
2.6,8,175,0.28500767945917443,0.2851458136320831,0.00013813417290864383,8
2.6,8,176,0.3020185013428828,0.3021566355157914,0.00013813417290864383,8
2.6,8,177,0.30297623160838294,0.30311436578129164,0.00013813417290869934,8
2.6,8,178,0.30450860003318325,0.30464673420609195,0.00013813417290869934,8
2.6,8,179,0.3054663302986835,0.3056044644715922,0.00013813417290869934,8
2.6,8,180,0.3084927579376641,0.3086308921105728,0.00013813417290869934,8
2.6,8,181,0.3094504882031643,0.30958862237607304,0.00013813417290875485,8
2.6,8,182,0.31098285662796465,0.31112099080087335,0.00013813417290869934,8
2.6,8,183,0.3119405868934648,0.3120787210663735,0.00013813417290869934,8
2.6,8,184,0.3188515684893143,0.318989702662223,0.00013813417290869934,8
2.6,8,185,0.31980929875481445,0.31994743292772315,0.00013813417290869934,8
2.6,8,186,0.32134166717961477,0.3214798013525235,0.00013813417290875485,8
2.6,8,187,0.322299397445115,0.3224375316180237,0.00013813417290869934,8
2.6,8,188,0.32532582508409563,0.32546395925700433,0.00013813417290869934,8
2.6,8,189,0.32628355534959586,0.32642168952250455,0.00013813417290869934,8
2.6,8,190,0.32781592377439617,0.32795405794730487,0.00013813417290869934,8
2.6,8,191,0.32877365403989633,0.32891178821280503,0.00013813417290869934,8
2.6,8,192,0.4403189810179642,0.4404571151908728,0.00013813417290864383,8
2.6,8,193,0.44127671128346435,0.44141484545637305,0.00013813417290869934,8
2.6,8,194,0.44280907970826466,0.44294721388117336,0.00013813417290869934,8
2.6,8,195,0.44376680997376483,0.4439049441466736,0.00013813417290875485,8
2.6,8,196,0.4467932376127455,0.4469313717856542,0.00013813417290869934,8
2.6,8,197,0.44775096787824575,0.4478891020511544,0.00013813417290864383,8
2.6,8,198,0.44928333630304607,0.4494214704759547,0.00013813417290864383,8
2.6,8,199,0.45024106656854623,0.450379200741455,0.00013813417290875485,8
2.6,8,200,0.4571520481643957,0.45729018233730434,0.00013813417290864383,8
2.6,8,201,0.45810977842989586,0.4582479126028046,0.00013813417290875485,8
2.6,8,202,0.4596421468546962,0.45978028102760493,0.00013813417290875485,8
2.6,8,203,0.46059987712019645,0.4607380112931051,0.00013813417290864383,8
2.6,8,204,0.4636263047591771,0.46376443893208574,0.00013813417290864383,8
2.6,8,205,0.46458403502467727,0.4647221691975859,0.00013813417290864383,8
2.6,8,206,0.4661164034494776,0.4662545376223862,0.00013813417290864383,8
2.6,8,207,0.46707413371497775,0.4672122678878865,0.00013813417290875485,8
2.6,8,208,0.48408495559868614,0.4842230897715948,0.00013813417290864383,8
2.6,8,209,0.48504268586418636,0.48518082003709506,0.00013813417290869934,8
2.6,8,210,0.4865750542889867,0.48671318846189526,0.00013813417290858832,8
2.6,8,211,0.48753278455448684,0.48767091872739554,0.00013813417290869934,8
2.6,8,212,0.4905592121934675,0.4906973463663762,0.00013813417290869934,8
2.6,8,213,0.49151694245896765,0.49165507663187635,0.00013813417290869934,8
2.6,8,214,0.493049310883768,0.49318744505667667,0.00013813417290864383,8
2.6,8,215,0.49400704114926824,0.4941451753221769,0.00013813417290864383,8
2.6,8,216,0.5009180227451177,0.5010561569180263,0.00013813417290864383,8
2.6,8,217,0.5018757530106178,0.5020138871835265,0.00013813417290864383,8
2.6,8,218,0.5034081214354181,0.5035462556083268,0.00013813417290864383,8
2.6,8,219,0.5043658517009184,0.504503985873827,0.00013813417290864383,8
2.6,8,220,0.5073922793398989,0.5075304135128077,0.00013813417290875485,8
2.6,8,221,0.5083500096053992,0.5084881437783079,0.00013813417290864383,8
2.6,8,222,0.5098823780301995,0.5100205122031082,0.00013813417290864383,8
2.6,8,223,0.5108401082956997,0.5109782424686083,0.00013813417290864383,8
2.6,8,224,0.5541105149278412,0.55424864910075,0.00013813417290875485,8
2.6,8,225,0.5550682451933414,0.5552063793662502,0.00013813417290875485,8
2.6,8,226,0.5566006136181418,0.5567387477910505,0.00013813417290864383,8
2.6,8,227,0.5575583438836419,0.5576964780565506,0.00013813417290875485,8
2.6,8,228,0.5605847715226225,0.5607229056955313,0.00013813417290875485,8
2.6,8,229,0.5615425017881228,0.5616806359610315,0.00013813417290864383,8
2.6,8,230,0.5630748702129231,0.5632130043858319,0.00013813417290875485,8
2.6,8,231,0.5640326004784233,0.5641707346513319,0.00013813417290864383,8
2.6,8,232,0.5709435820742728,0.5710817162471815,0.00013813417290875485,8
2.6,8,233,0.5719013123397729,0.5720394465126817,0.00013813417290875485,8
2.6,8,234,0.5734336807645732,0.573571814937482,0.00013813417290875485,8
2.6,8,235,0.5743914110300735,0.5745295452029822,0.00013813417290864383,8
2.6,8,236,0.577417838669054,0.5775559728419628,0.00013813417290875485,8
2.6,8,237,0.5783755689345543,0.578513703107463,0.00013813417290864383,8
2.6,8,238,0.5799079373593546,0.5800460715322634,0.00013813417290875485,8
2.6,8,239,0.5808656676248548,0.5810038017977635,0.00013813417290864383,8
2.6,8,240,0.5978764895085632,0.5980146236814718,0.00013813417290864383,8
2.6,8,241,0.5988342197740635,0.598972353946972,0.0001381341729085328,8
2.6,8,242,0.6003665881988637,0.6005047223717724,0.00013813417290875485,8
2.6,8,243,0.601324318464364,0.6014624526372726,0.00013813417290864383,8
2.6,8,244,0.6043507461033446,0.6044888802762531,0.0001381341729085328,8
2.6,8,245,0.6053084763688448,0.6054466105417534,0.00013813417290864383,8
2.6,8,246,0.6068408447936451,0.6069789789665537,0.00013813417290864383,8
2.6,8,247,0.6077985750591454,0.607936709232054,0.00013813417290864383,8
2.6,8,248,0.6147095566549947,0.6148476908279034,0.00013813417290864383,8
2.6,8,249,0.615667286920495,0.6158054210934036,0.00013813417290864383,8
2.6,8,250,0.6171996553452953,0.617337789518204,0.00013813417290864383,8
2.6,8,251,0.6181573856107955,0.6182955197837041,0.00013813417290864383,8
2.6,8,252,0.6211838132497761,0.6213219474226848,0.00013813417290864383,8
2.6,8,253,0.6221415435152764,0.6222796776881849,0.0001381341729085328,8
2.6,8,254,0.6236739119400766,0.6238120461129852,0.00013813417290864383,8
2.6,8,255,0.6246316422055769,0.6247697763784855,0.00013813417290864383,8
