theta,x,rate,center_series,lambert_rate,lambert_theta
21.396783720639103,0.8244414746202667,4.027530763112036,3.926589718683225,4.027530763112036,21.396783720639096
21.798986946459497,0.8268263250856052,4.079036051089799,3.9724023706436373,4.079036051089796,21.7989869464595
22.208750534480696,0.8291829360636811,4.130888150766712,4.0183140844505605,4.130888150766711,22.208750534480693
22.6262165996161,0.8315115377652815,4.1830870621427785,4.0643178674673806,4.1830870621427785,22.62621659961609
23.051529928165497,0.8338123615195255,4.235632785218005,4.110406684129701,4.235632785218007,23.051529928165518
23.484838028030065,0.8360856396542268,4.2885253199923845,4.156573460664964,4.288525319992383,23.484838028030065
23.926291179871384,0.8383316053802926,4.341764666465915,4.202811089851052,4.341764666465915,23.92629117987137
24.37604248923195,0.840550492680046,4.395350824638605,4.249112435805156,4.395350824638607,24.376042489231963
24.83424793963556,0.8427425361993691,4.44928379451045,4.295470338794451,4.44928379451045,24.834247939635567
25.301066446685766,0.8449079711435652,4.503563576081447,4.341877620060171,4.503563576081445,25.301066446685766
25.77665991318126,0.847047033176836,4.558190169351601,4.388327086646679,4.558190169351599,25.776659913181266
26.26119328526729,0.8491599583252788,4.613163574320907,4.43481153622744,4.613163574320907,26.26119328526728
26.75483460964254,0.8512469828833066,4.66848379098937,4.481323761919867,4.668483790989367,26.754834609642522
27.25775509184144,0.8533083433233987,4.724150819356989,4.527856557081183,4.724150819356989,27.25775509184145
27.77012915561187,0.8553442762090888,4.780164659423761,4.574402720077662,4.780164659423759,27.770129155611855
28.29213450340918,0.8573550181111061,4.8365253111896855,4.62095505901987,4.836525311189687,28.292134503409166
28.82395217802723,0.8593408055265769,4.8932327746547735,4.667506396456619,4.893232774654772,28.82395217802724
29.365766625387966,0.8613018748012065,4.950287049819007,4.71404957402071,4.950287049819005,29.365766625387955
29.917765758511283,0.8632384620543588,5.0076881366824,4.76057745701978,5.007688136682399,29.91776575851127
30.480141022687317,0.8651508031069506,5.065436035244947,4.8070829389656975,5.065436035244945,30.480141022687317
31.053087461873886,0.8670391334120838,5.1235307455066454,4.853558946036412,5.1235307455066454,31.05308746187388
31.6368037863419,0.8689036879883402,5.181972267467504,4.899998441464289,5.181972267467501,31.636803786341876
32.231492441592444,0.8707447013556616,5.240760601127512,4.946394429845334,5.240760601127516,32.23149244159246
32.83735967856926,0.8725624074737446,5.299895746486683,4.992739961363916,5.299895746486682,32.837359678569264
33.45461562519106,0.8743570396828787,5.359377703545004,5.039028135928041,5.359377703545006,33.454615625191096
34.08347435922846,0.8761288306471573,5.419206472302477,5.085252107210329,5.419206472302477,34.08347435922847
34.724153982550774,0.8778780122999965,5.479382052759107,5.131405086590342,5.479382052759107,34.72415398255077
35.376876696768534,0.8796048157918934,5.539904444914896,5.177480346994059,5.539904444914894,35.37687669676856
36.04186888029777,0.8813094714403608,5.6007736487698345,5.223471226626702,5.600773648769833,36.04186888029776
36.719361166873,0.8829922086819773,5.6619896643239365,5.269371132595401,5.661989664323931,36.71936116687302
37.40958852553601,0.8846532560264884,5.7235524915771805,5.315173544418405,5.723552491577175,37.409588525535966
38.11279034212822,0.8862928410129035,5.785462130529588,5.36087201741802,5.785462130529583,38.11279034212821
38.829210502314915,0.8879111901675261,5.8477185811811445,5.406460185994518,5.847718581181148,38.82921050231495
39.55909747617005,0.8895085289638643,5.910321843531861,5.451931766778801,5.910321843531859,39.55909747617005
40.3027044043511,0.8910850817843667,5.97327191758173,5.4972805616617375,5.973271917581727,40.30270440435108
41.06028918589375,0.8926410718839262,6.036568803330756,5.542500460698369,6.036568803330752,41.060289185893765
41.832114567656845,0.894176721355103,6.10021250077893,5.587585444885575,6.100212500778925,41.832114567656795
42.61844823544873,0.8956922510950163,6.164203009926268,5.632529588811992,6.164203009926267,42.61844823544875
43.4195629068665,0.8971878807738504,6.228540330772752,5.677327063179159,6.228540330772757,43.41956290686654
44.2357364258804,0.8986638288049325,6.293224463318396,5.721972137193359,6.293224463318394,44.23573642588034
45.06725185919611,0.9001203123163317,6.358255407563192,5.766459180827625,6.358255407563197,45.06725185919613
45.91439759442846,0.9015575471239323,6.423633163507148,5.8107826669537115,6.42363316350715,45.914397594428465
46.77746744012056,0.9029757477059409,6.489357731150257,5.854937173344227,6.489357731150255,46.777467440120546
47.65676072764288,0.9043751271787788,6.555429110492518,5.898917384545047,6.555429110492518,47.65676072764288
48.55258241500796,0.90575589727432,6.62184730153394,5.942718093618606,6.621847301533936,48.55258241500796
49.465243192636436,0.9071182683184336,6.688612304274507,5.986334203758767,6.688612304274505,49.46524319263637
50.39505959111122,0.9084624492107879,6.755724118714234,6.02976072977816,6.755724118714239,50.39505959111123
51.34235409095722,0.9097886474058792,6.823182744853128,6.072992799469081,6.823182744853122,51.342354090957244
52.307455234484536,0.9110970688952461,6.890988182691153,6.116025654839293,6.8909881826911565,52.307455234484536
53.290697739734156,0.9123879181908324,6.959140432228352,6.158854653224131,6.959140432228347,53.29069773973412
54.29242261656534,0.9136613983094611,7.02763949346469,6.201475268276542,7.027639493464697,54.292422616565354
