x,cdf_a_2_5,cdf_a_2_2,cdf_a_2_1,cdf_a_2_05,cdf_a_2_02,exp1_cdf
0.56000000000000005,0.48799999999999988,0.48684188176929333,0.44316258182244084,0.43330276195984985,0.4328712102497102,0.42879093615118513
0.57000000000000006,0.48799999999999988,0.48684188176929333,0.44316258182244084,0.44712464581448763,0.43848634678189136,0.43447456130046291
0.57999999999999996,0.48799999999999988,0.48684188176929333,0.4696786493547056,0.44712464581448763,0.4440458879028627,0.44010163343459796
0.58999999999999997,0.48799999999999988,0.48684188176929333,0.4696786493547056,0.46060941055071958,0.44955038406224035,0.4456727152654929
0.59999999999999998,0.48799999999999988,0.48684188176929333,0.4696786493547056,0.46060941055071958,0.45500038025964384,0.45118836390597361
0.60999999999999999,0.59039999999999992,0.48684188176929333,0.4696786493547056,0.47376527858606787,0.46039641609865734,0.45664913092550019
0.62,0.59039999999999992,0.48684188176929333,0.49493204700448157,0.47376527858606787,0.46573902584025473,0.46205556240532553
0.63,0.59039999999999992,0.48684188176929333,0.49493204700448157,0.47376527858606787,0.47102873845569782,0.46740819899310282
0.64000000000000001,0.59039999999999992,0.53349261979026674,0.49493204700448157,0.48660027179128562,0.47626607767890872,0.47270757595695145
0.65000000000000002,0.59039999999999992,0.53349261979026674,0.49493204700448157,0.48660027179128562,0.48145156205832551,0.47795422323898396
0.66000000000000003,0.59039999999999992,0.53349261979026674,0.49493204700448157,0.49912221638174203,0.48658570500824305,0.48314866550830082
0.67000000000000004,0.59039999999999992,0.53349261979026674,0.51898290190903007,0.49912221638174203,0.49166901485964654,0.48829142221345756
0.68000000000000005,0.59039999999999992,0.53349261979026674,0.51898290190903007,0.49912221638174203,0.49670199491054112,0.49338300763441045
0.69000000000000006,0.59039999999999992,0.53349261979026674,0.51898290190903007,0.51133874768950438,0.50168514347578341,0.49842393093394455
0.70000000000000007,0.59039999999999992,0.53349261979026674,0.51898290190903007,0.51133874768950438,0.5066189539364192,0.50341469620859058
0.70999999999999996,0.59039999999999992,0.53349261979026674,0.51898290190903007,0.52325731481902871,0.51150391478853385,0.5083558025390349
0.71999999999999997,0.59039999999999992,0.53349261979026674,0.54188847800860007,0.52325731481902871,0.5163405096916176,0.51324774404002826
0.72999999999999998,0.59039999999999992,0.57590238162751528,0.54188847800860007,0.52325731481902871,0.52112921751645314,0.51809100990979751
0.73999999999999999,0.59039999999999992,0.57590238162751528,0.54188847800860007,0.53488518518929618,0.5258705123925278,0.52288608447896556
0.75,0.59039999999999992,0.57590238162751528,0.54188847800860007,0.53488518518929618,0.53056486375497802,0.52763344725898531
0.76000000000000001,0.59039999999999992,0.57590238162751528,0.54188847800860007,0.5462294489651669,0.53521273639106748,0.53233357299009076
0.77000000000000002,0.59039999999999992,0.57590238162751528,0.56370331238914306,0.5462294489651669,0.53981459048620528,0.53698693168877187
0.78000000000000003,0.59039999999999992,0.57590238162751528,0.56370331238914306,0.5462294489651669,0.54437088166951031,0.54159398869477648
0.79000000000000004,0.59039999999999992,0.57590238162751528,0.56370331238914306,0.55729702338065068,0.54888206105892112,0.54615520471764423
0.80000000000000004,0.67231999999999992,0.57590238162751528,0.56370331238914306,0.55729702338065068,0.55334857530586246,0.55067103588277844
