log_t,mgf_plus_ratio,mgf_minus_ratio,laplace_plus_ratio,laplace_minus_ratio
8.86592178771,0.397134355241,0.394718065634,0.397134355241,0.394718065634
9.00558659218,0.396640263467,0.39390326693,0.396640263467,0.39390326693
9.14525139665,0.396129702609,0.393151419907,0.396129702609,0.393151419907
9.28491620112,0.395604635527,0.39245818292,0.395604635527,0.39245818292
9.42458100559,0.395065961972,0.391820392402,0.395065961972,0.391820392402
9.56424581006,0.394513073047,0.391236549166,0.394513073047,0.391236549166
9.70391061453,0.393944086522,0.390706607918,0.393944086522,0.390706607918
9.84357541899,0.393356658283,0.390231126202,0.393356658283,0.390231126202
9.98324022346,0.392749099763,0.389810086095,0.392749099763,0.389810086095
10.1229050279,0.392121448568,0.389441812331,0.392121448568,0.389441812331
10.2625698324,0.391476152096,0.389122327773,0.391476152096,0.389122327773
10.4022346369,0.390818153423,0.388845290323,0.390818153423,0.388845290323
10.5418994413,0.3901543892,0.388602461608,0.3901543892,0.388602461608
10.6815642458,0.389492917594,0.388384528879,0.389492917594,0.388384528879
10.8212290503,0.388841974662,0.388182042697,0.388841974662,0.388182042697
10.9608938547,0.388209183494,0.387986244325,0.388209183494,0.387986244325
11.1005586592,0.387600996206,0.387789643948,0.387600996206,0.387789643948
11.2402234637,0.387022345333,0.387586340118,0.387022345333,0.387586340118
11.3798882682,0.386476463614,0.38737215784,0.386476463614,0.38737215784
11.5195530726,0.385964867384,0.38714466282,0.385964867384,0.38714466282
11.6592178771,0.38548753264,0.386903019143,0.38548753264,0.386903019143
11.7988826816,0.385043288639,0.386647613226,0.385043288639,0.386647613226
11.938547486,0.384630403223,0.386379442459,0.384630403223,0.386379442459
12.0782122905,0.384247251455,0.38609941068,0.384247251455,0.38609941068
12.217877095,0.38389288281,0.385807761112,0.38389288281,0.385807761112
12.3575418994,0.383567286416,0.385503842131,0.383567286416,0.385503842131
12.4972067039,0.383271235968,0.385186277381,0.383271235968,0.385186277381
12.6368715084,0.383005754828,0.384853477062,0.383005754828,0.384853477062
12.7765363128,0.382771395388,0.384504327648,0.382771395388,0.384504327648
12.9162011173,0.382567588111,0.384138844785,0.382567588111,0.384138844785
13.0558659218,0.382392261926,0.383758581307,0.382392261926,0.383758581307
13.1955307263,0.382241819484,0.383366664732,0.382241819484,0.383366664732
13.3351955307,0.38211143614,0.3829674766,0.38211143614,0.3829674766
13.4748603352,0.381995573907,0.382566111687,0.381995573907,0.382566111687
13.6145251397,0.381888564642,0.382167798068,0.381888564642,0.382167798068
13.7541899441,0.381785124305,0.381777408885,0.381785124305,0.381777408885
13.8938547486,0.381680716615,0.381399109408,0.381680716615,0.381399109408
14.0335195531,0.381571764743,0.381036125276,0.381571764743,0.381036125276
14.1731843575,0.38145575779,0.380690612581,0.38145575779,0.380690612581
14.312849162,0.381331278214,0.380363634675,0.381331278214,0.380363634675
14.4525139665,0.381197918052,0.380055269793,0.381197918052,0.380055269793
14.5921787709,0.38105603209,0.379764866804,0.38105603209,0.379764866804
14.7318435754,0.380906335249,0.379491429139,0.380906335249,0.379491429139
14.8715083799,0.380749447017,0.379234049797,0.380749447017,0.379234049797
15.0111731844,0.380585537436,0.378992270318,0.380585537436,0.378992270318
15.1508379888,0.380414199141,0.378766230623,0.380414199141,0.378766230623
15.2905027933,0.380234586356,0.378556537347,0.380234586356,0.378556537347
15.4301675978,0.38004577401,0.378363887249,0.38004577401,0.378363887249
15.5698324022,0.379847224996,0.378188581854,0.379847224996,0.378188581854
15.7094972067,0.379639219143,0.378030103985,0.379639219143,0.378030103985
15.8491620112,0.379423104793,0.377886886274,0.379423104793,0.377886886274
15.9888268156,0.379201293441,0.377756322466,0.379201293441,0.377756322466
16.1284916201,0.378977012837,0.377634997916,0.378977012837,0.377634997916
16.2681564246,0.378753915278,0.377519065317,0.378753915278,0.377519065317
16.4078212291,0.378535660274,0.377404667964,0.378535660274,0.377404667964
16.5474860335,0.378325552487,0.377288320261,0.378325552487,0.377288320261
16.687150838,0.378126258139,0.37716719605,0.378126258139,0.37716719605
16.8268156425,0.377939589229,0.377039328952,0.377939589229,0.377039328952
16.9664804469,0.377766346523,0.376903755263,0.377766346523,0.376903755263
17.1061452514,0.377606232031,0.376760607703,0.377606232031,0.376760607703
17.2458100559,0.377457856919,0.376611124467,0.377457856919,0.376611124467
17.3854748603,0.377318868543,0.37645752587,0.377318868543,0.37645752587
17.5251396648,0.377186198264,0.376302751965,0.377186198264,0.376302751965
17.6648044693,0.37705639713,0.376150114378,0.37705639713,0.376150114378
17.8044692737,0.376925996811,0.37600294182,0.376925996811,0.37600294182
17.9441340782,0.376791829512,0.375864275784,0.376791829512,0.375864275784
18.0837988827,0.376651270362,0.375736630903,0.376651270362,0.375736630903
18.2234636872,0.376502408674,0.375621809926,0.376502408674,0.375621809926
18.3631284916,0.376344173846,0.375520766788,0.376344173846,0.375520766788
18.5027932961,0.376176420229,0.375433528324,0.376176420229,0.375433528324
18.6424581006,0.375999938451,0.375359197337,0.375999938451,0.375359197337
18.782122905,0.375816353378,0.375296056547,0.375816353378,0.375296056547
18.9217877095,0.375627906775,0.375241772927,0.375627906775,0.375241772927
19.061452514,0.375437173606,0.375193671652,0.375437173606,0.375193671652
19.2011173184,0.375246780852,0.375149023964,0.375246780852,0.375149023964
19.3407821229,0.375059176257,0.37510529167,0.375059176257,0.37510529167
19.4804469274,0.374876458645,0.375060298036,0.374876458645,0.375060298036
19.6201117318,0.374700261768,0.37501233162,0.374700261768,0.37501233162
19.7597765363,0.374531687105,0.374960204872,0.374531687105,0.374960204872
19.8994413408,0.374371294173,0.374903270552,0.374371294173,0.374903270552
20.0391061453,0.374219163839,0.374841370633,0.374219163839,0.374841370633
20.1787709497,0.374075042148,0.374774693033,0.374075042148,0.374774693033
20.3184357542,0.373938548512,0.374703551781,0.373938548512,0.374703551781
20.4581005587,0.373809400055,0.374628155085,0.373809400055,0.374628155085
20.5977653631,0.373687580046,0.374548443641,0.373687580046,0.374548443641
20.7374301676,0.373573382409,0.374464057385,0.373573382409,0.374464057385
20.8770949721,0.373467304511,0.374374442711,0.373467304511,0.374374442711
21.0167597765,0.373369821053,0.374279067545,0.373369821053,0.374279067545
21.156424581,0.373281119626,0.37417767912,0.373281119626,0.37417767912
21.2960893855,0.373200887675,0.374070523755,0.373200887675,0.374070523755
21.4357541899,0.373128212557,0.373958457151,0.373128212557,0.373958457151
21.5754189944,0.373061613511,0.373842911959,0.373061613511,0.373842911959
21.7150837989,0.372999186869,0.3737257421,0.372999186869,0.3737257421
21.8547486034,0.3729388212,0.3736090018,0.3729388212,0.3736090018
21.9944134078,0.372878428775,0.373494720804,0.372878428775,0.373494720804
22.1340782123,0.372816147758,0.373384711741,0.372816147758,0.373384711741
22.2737430168,0.372750495173,0.373280416256,0.372750495173,0.373280416256
22.4134078212,0.372680478254,0.373182783743,0.372680478254,0.373182783743
22.5530726257,0.372605679158,0.373092181563,0.372605679158,0.373092181563
22.6927374302,0.372526309376,0.373008347246,0.372526309376,0.373008347246
22.8324022346,0.372443207405,0.372930399624,0.372443207405,0.372930399624
22.9720670391,0.372357754772,0.372856921524,0.372357754772,0.372856921524
23.1117318436,0.372271715068,0.372786111336,0.372271715068,0.372786111336
23.251396648,0.372187032519,0.372715980064,0.372187032519,0.372715980064
23.3910614525,0.372105634155,0.372644555679,0.372105634155,0.372644555679
23.530726257,0.372029261729,0.372570059306,0.372029261729,0.372570059306
23.6703910615,0.371959336917,0.372491038413,0.371959336917,0.372491038413
23.8100558659,0.371896854043,0.372406465181,0.371896854043,0.372406465181
23.9497206704,0.371842300014,0.372315812808,0.371842300014,0.372315812808
24.0893854749,0.37179561134,0.37221910492,0.37179561134,0.37221910492
24.2290502793,0.371756183213,0.372116913939,0.371756183213,0.372116913939
24.3687150838,0.371722941023,0.372010287673,0.371722941023,0.372010287673
24.5083798883,0.371694470349,0.371900610884,0.371694470349,0.371900610884
24.6480446927,0.371669182914,0.371789436143,0.371669182914,0.371789436143
24.7877094972,0.371645483462,0.371678323273,0.371645483462,0.371678323273
24.9273743017,0.371621905999,0.371568709943,0.371621905999,0.371568709943
25.0670391061,0.37159720707,0.371461816248,0.37159720707,0.371461816248
25.2067039106,0.371570423801,0.371358578675,0.371570423801,0.371358578675
25.3463687151,0.371540907697,0.371259613631,0.371540907697,0.371259613631
25.4860335196,0.371508329826,0.371165218455,0.371508329826,0.371165218455
25.625698324,0.371472638628,0.371075419878,0.371472638628,0.371075419878
25.7653631285,0.371433959469,0.37099007211,0.371433959469,0.37099007211
25.905027933,0.371392454055,0.37090898986,0.371392454055,0.37090898986
26.0446927374,0.371348185014,0.370832081551,0.371348185014,0.370832081551
26.1843575419,0.371301034976,0.370759436306,0.371301034976,0.370759436306
26.3240223464,0.371250709773,0.370691326486,0.371250709773,0.370691326486
26.4636871508,0.371196826162,0.37062811742,0.371196826162,0.37062811742
26.6033519553,0.371139058311,0.370570113766,0.371139058311,0.370570113766
26.7430167598,0.371077298978,0.370517396552,0.371077298978,0.370517396552
26.8826815642,0.371011784539,0.370469704084,0.371011784539,0.370469704084
27.0223463687,0.370943143283,0.370426388886,0.370943143283,0.370426388886
27.1620111732,0.37087235409,0.370386456322,0.37087235409,0.370386456322
27.3016759777,0.370800635217,0.370348669037,0.370800635217,0.370348669037
27.4413407821,0.370729302047,0.370311687834,0.370729302047,0.370311687834
27.5810055866,0.370659629052,0.370274215495,0.370659629052,0.370274215495
27.7206703911,0.37059273309,0.370235118258,0.37059273309,0.370235118258
27.8603351955,0.370529478941,0.370193517437,0.370529478941,0.370193517437
28,0.370470403585,0.370148858761,0.370470403585,0.370148858761
