x,u_plus,u_minus,up
0.708125,0,0,0.119347694
0.709375,0,0,0.114130506
0.710625,0,0,0.109045585
0.711875,0,0,0.10506006
0.713125,0,0,0.102874857
0.714375,0,0,0.102397134
0.715625,0,0,0.102796334
0.716875,0,0,0.103036129
0.718125,0,0,0.102352457
0.719375,0,0,0.100618001
0.720625,0,0,0.0985839691
0.721875,0,0,0.0975072836
0.723125,0,0,0.0980204394
0.724375,0,0,0.0993414014
0.725625,0,0,0.0999864633
0.726875,0,0,0.0992598744
0.728125,0,0,0.0976485209
0.729375,0,0,0.0958383723
0.730625,0,0,0.0938615837
0.731875,0,0,0.0913238425
0.733125,0,0,0.0880652406
0.734375,0,0,0.0844186013
0.735625,0,0,0.0810886534
0.736875,0,0,0.0787976587
0.738125,0,0,0.0775905822
0.739375,0,0,0.0764028762
0.740625,0,0,0.0739061459
0.741875,0,0,0.0700282333
0.743125,0,0,0.0661241789
0.744375,0,0,0.0635236848
0.745625,0,0,0.0625373562
0.746875,0,0,0.0629319526
0.748125,0,0,0.0644897945
0.749375,0,0,0.0666861899
0.750625,0,0,0.0684377893
0.751875,0,0,0.0687977315
0.753125,0,0,0.0678139887
0.754375,0,0,0.0663416936
0.755625,0,0,0.0650013687
0.756875,0,0,0.0636491179
0.758125,0,0,0.0619692034
0.759375,0,0,0.0601580483
0.760625,0,0,0.0586954632
0.761875,0,0,0.0577544435
0.763125,0,0,0.0572034611
0.764375,0,0,0.0569785709
0.765625,0,0,0.0571063657
0.766875,0,0,0.0574320829
0.768125,0,0,0.057604848
0.769375,0,0,0.057376305
0.770625,0,0,0.0567041122
0.771875,0,0,0.0554963285
0.773125,0,0,0.0535274286
0.774375,0,0,0.050799377
0.775625,0,0,0.0478168455
0.776875,0,0,0.0453171657
0.778125,0,0,0.0437619625
0.779375,0,0,0.0431163441
0.780625,0,0,0.0429448032
0.781875,0,0,0.042609918
0.783125,0,0,0.0415732816
0.784375,0,0,0.0397695625
0.785625,0,0,0.037734742
0.786875,0,0,0.0362427694
0.788125,0,0,0.0357034735
0.789375,0,0,0.0359167192
0.790625,0,0,0.0364035106
0.791875,0,0,0.0368466785
0.793125,0,0,0.0371323529
0.794375,0,0,0.0371129294
0.795625,0,0,0.0365768065
0.796875,0,0,0.0354816941
0.798125,0,0,0.0340565253
0.799375,0,0,0.0326311311
0.800625,0,0,0.0314282443
0.801875,0,0,0.0304975932
0.803125,0,0,0.0297039153
0.804375,0,0,0.0287295138
0.805625,0,0,0.0272646378
0.806875,0,0,0.0253336212
0.808125,0,0,0.0233498652
0.809375,0,0,0.0218152749
0.810625,0,0,0.021085246
0.811875,0,0,0.0213889877
0.813125,0,0,0.0227537316
0.814375,0,0,0.0247072447
0.815625,0,0,0.0262521245
0.816875,0,0,0.0264025798
0.818125,0,0,0.0248346637
0.819375,0,0,0.0221009319
0.820625,0,0,0.0192983631
0.821875,0,0,0.0173970364
0.823125,0,0,0.0166555313
0.824375,0,0,0.0166231057
0.825625,0,0,0.0167053102
0.826875,0,0,0.0166619407
0.828125,0,0,0.0166153622
0.829375,0,0,0.0167603656
0.830625,0,0,0.017106444
0.831875,0,0,0.0173973802
0.833125,0,0,0.0172772543
0.834375,0,0,0.0166058707
0.835625,0,0,0.0155671136
0.836875,0,0,0.0143966157
0.838125,0,0,0.0131322247
0.839375,0,0,0.0117814827
0.840625,0,0,0.0105971504
0.841875,0,0,0.00992169953
0.843125,0,0,0.00975601927
0.844375,0,0,0.00971019119
0.845625,0,0,0.00946320936
0.846875,0,0,0.00910762461
0.848125,0,0,0.00894415079
0.849375,0,0,0.00904699729
0.850625,0,0,0.00914989412
0.851875,0,0,0.00895280173
0.853125,0,0,0.00845612622
0.854375,0,0,0.00793340566
0.855625,0,0,0.00762078296
0.856875,0,0,0.00750155357
0.858125,0,0,0.00736737053
0.859375,0,0,0.00702578689
0.860625,0,0,0.00645685508
0.861875,0,0,0.0058254677
0.863125,0,0,0.0053569471
0.864375,0,0,0.00516795919
0.865625,0,0,0.00517613481
0.866875,0,0,0.00517004561
0.868125,0,0,0.00499533451
0.869375,0,0,0.00466896278
0.870625,0,0,0.00431856794
0.871875,0,0,0.00404620263
0.873125,0,0,0.00385693149
0.874375,0,0,0.00369845496
0.875625,0,0,0.00354280275
0.876875,0,0,0.00339899234
0.878125,0,0,0.00324886348
0.879375,0,0,0.00301433794
0.880625,0,0,0.00262838941
0.881875,0,0,0.00214207333
0.883125,0,0,0.0017202865
0.884375,0,0,0.00150598038
0.885625,0,0,0.00151158453
0.886875,0,0,0.00165721642
0.888125,0,0,0.0018529004
0.889375,0,0,0.00199615736
0.890625,0,0,0.00195951559
0.891875,0,0,0.00167437666
0.893125,0,0,0.00122351708
0.894375,0,0,0.000797339959
0.895625,0,0,0.000549144543
0.896875,0,0,0.000510789237
0.898125,0,0,0.000634163713
0.899375,0,0,0.000867521677
0.900625,0,0,0.00115931664
0.901875,0,0,0.00141096609
0.903125,0,0,0.00148908889
0.904375,0,0,0.0013218571
0.905625,0,0,0.000971217291
0.906875,0,0,0.000591883977
0.908125,0,0,0.000321771703
0.909375,0,0,0.000211116933
0.910625,0,0,0.000226567616
0.911875,0,0,0.000289660587
0.913125,0,0,0.00032066282
0.914375,0,0,0.000281871346
0.915625,0,0,0.000193579984
0.916875,0,0,0.000103615899
0.918125,0,0,4.31935327e-05
0.919375,0,0,1.4022887e-05
0.920625,0,0,3.54554108e-06
0.921875,0,0,6.98158433e-07
0.923125,0,0,1.07066063e-07
0.924375,0,0,0
0.925625,0,0,0
0.926875,0,0,0
0.928125,0,0,0
0.929375,0,0,0
0.930625,0,0,0
0.931875,0,0,0
0.933125,0,0,0
0.934375,0,0,0
0.935625,0,0,0
0.936875,0,0,0
0.938125,0,0,0
0.939375,0,0,0
0.940625,0,0,0
0.941875,0,0,0
0.943125,0,0,0
0.944375,0,0,0
0.945625,0,0,0
0.946875,0,0,0
0.948125,0,0,0
0.949375,0,0,0
0.950625,0,0,0
0.951875,0,0,0
0.953125,0,0,0
0.954375,0,0,0
0.955625,0,0,0
0.956875,0,0,0
0.958125,0,0,0
0.959375,0,0,0
0.960625,0,0,0
0.961875,0,0,0
0.963125,0,0,0
0.964375,0,0,0
0.965625,0,0,0
0.966875,0,0,0
0.968125,0,0,0
0.969375,0,0,0
0.970625,0,0,0
0.971875,0,0,0
0.973125,0,0,0
0.974375,0,0,0
0.975625,0,0,0
0.976875,0,0,0
0.978125,0,0,0
0.979375,0,0,0
0.980625,0,0,0
0.981875,0,0,0
0.983125,0,0,0
0.984375,0,0,0
0.985625,0,0,0
0.986875,0,0,0
0.988125,0,0,0
0.989375,0,0,0
0.990625,0,0,0
0.991875,0,0,0
0.993125,0,0,0
0.994375,0,0,0
0.995625,0,0,0
0.996875,0,0,0
0.998125,0,0,0
0.999375,0,0,0
