log2_x,x,optimizer_K,direct_infimum,closed_form,continuous_carrier,lattice_factor,phase
1.687500000000000000000000000000000000000,3.220980663898508616359041334714801166919,4,0.006104189569881143954310513767018341244293,0.006104189569881143954310513767018341244293,0.006049595342010068653628853721583788213803,1.009024442922976654971722773660388685181,0.8389961294723187980432792951080073350185
1.750000000000000000000000000000000000000,3.363585661014858172124501904932859580160,4,0.005132991127342167594576391633559347070914,0.005132991127342167594576391633559347070914,0.005115758854972073840907423279432254988644,1.003368468463548761634344030141435798501,0.9014961294723187980432792951080073350185
1.812500000000000000000000000000000000000,3.512504320746598966224321238750626442589,4,0.004316313838511151706864900817522798691827,0.004316313838511151706864900817522798691827,0.004314375144308832347178709763894292560599,1.000449356891200507932177321261771337565,0.9639961294723187980432792951080073350185
1.875000000000000000000000000000000000000,3.668016172818684926974166379176577712155,4,0.003629572833914028000940605966292064281375,0.003629572833914028000940605966292064281375,0.003628689829199050006378048846073115508915,1.000243339815895176024605643471016311908,0.02649612947231879804327929510800733501848
1.937500000000000000000000000000000000000,3.830413122794294587745222540591661775701,4,0.003052094784940571977155256883509170622147,0.003052094784940571977155256883509170622147,0.003043728362409121153034926118362636249128,1.002748741522002565555964713839852916792,0.08899612947231879804327929510800733501848
2.000000000000000000000000000000000000000,4.000000000000000000000000000000000000000,4,0.002566495563671083797288195816779673535457,0.002566495563671083797288195816779673535457,0.002546162025180904457818776914434075175052,1.007985956231019761747990797713931334499,0.1514961294723187980432792951080073350185
2.062500000000000000000000000000000000000,4.177095129709655361287865914959716035138,4,0.002158156919255575853432450408761399345914,0.002158156919255575853432450408761399345914,0.002124174952436496380003684109087387808525,1.015997725036773018290407076104336604098,0.2139961294723187980432792951080073350185
2.125000000000000000000000000000000000000,4.362030930661030636828042623042831915971,4,0.001814786416957014000470302983146032140687,0.001814786416957014000470302983146032140687,0.001767333997886163127106930260342772076048,1.026849717782607473651851405213329996229,0.2764961294723187980432792951080073350185
2.187500000000000000000000000000000000000,4.555154539026766614815321135366045018881,4,0.001526047392470285988577628441754585311073,0.001526047392470285988577628441754585311073,0.001466462906114414948888853624772881406566,1.040631430980922606841452267338027360655,0.3389961294723187980432792951080073350185
2.250000000000000000000000000000000000000,4.756828460010884266869999882241903661172,4,0.001283247781835541898644097908389836767728,0.001283247781835541898644097908389836767728,0.001213521943110320502887052757134050813527,1.057457418978770509468006463057054922662,0.4014961294723187980432792951080073350185
2.312500000000000000000000000000000000000,4.967431248293936194374709874906382422044,4,0.001079078459627787926716225204380699672957,0.001079078459627787926716225204380699672957,0.001001493850591665408613716511380775069119,1.077468882100760639038886080358051079858,0.4639961294723187980432792951080073350185
2.375000000000000000000000000000000000000,5.187358218604038663735016471169804639341,5,0.0008908803803180274346742623253233508331847,0.0008908803803180274346742623253233508331847,0.0008242767342831066924228181295056544633753,1.080802530588040357180905825119592690399,0.5264961294723187980432792951080073350185
2.437500000000000000000000000000000000000,5.417022187747570913192058960562811217373,5,0.0007173771197127289638125655011639360896577,0.0007173771197127289638125655011639360896577,0.0006765842724787641916632081511165187495181,1.060292337397253242640964001156331702869,0.5889961294723187980432792951080073350185
2.500000000000000000000000000000000000000,5.656854249492380195206754896838792314279,5,0.0005776644578294764076602546732709505889636,0.0005776644578294764076602546732709505889636,0.0005538534383378309414071768140607880572152,1.042991553077840765166892949126932376197,0.6514961294723187980432792951080073350185
2.562500000000000000000000000000000000000,5.907304583757997245547629921496199695695,5,0.0004651615122225397383031360013172448034601,0.0004651615122225397383031360013172448034601,0.0004521597663268298032131696333205396367083,1.028754760737186028835635237867308138159,0.7139961294723187980432792951080073350185
2.625000000000000000000000000000000000000,6.168843301631763294449167448362939365227,5,0.0003745690591146475691385087417440192304091,0.0003745690591146475691385087417440192304091,0.0003681400583931483774865671125221175139949,1.017463464175999719774729186632720384941,0.7764961294723187980432792951080073350185
2.687500000000000000000000000000000000000,6.441961327797017232718082669429602333838,5,0.0003016199241757343118227755433539357404016,0.0003016199241757343118227755433539357404016,0.0002989223167894638490591078810712814385507,1.009024442922976654971722773660388685181,0.8389961294723187980432792951080073350185
2.750000000000000000000000000000000000000,6.727171322029716344249003809865719160320,5,0.0002428779859041436332360575763961431117572,0.0002428779859041436332360575763961431117572,0.0002420626056508044581570851221418705868382,1.003368468463548761634344030141435798501,0.9014961294723187980432792951080073350185
2.812500000000000000000000000000000000000,7.025008641493197932448642477501252885177,5,0.0001955763240709652943216771021806575697407,0.0001955763240709652943216771021806575697407,0.0001954884799753380636618317186941032948764,1.000449356891200507932177321261771337565,0.9639961294723187980432792951080073350185
2.875000000000000000000000000000000000000,7.336032345637369853948332758353155424309,5,0.0001574868895372319162719540361679574478118,0.0001574868895372319162719540361679574478118,0.0001574485760297278846636295360037494210410,1.000243339815895176024605643471016311908,0.02649612947231879804327929510800733501848
2.937500000000000000000000000000000000000,7.660826245588589175490445081183323551401,5,0.0001268155565042360870177966080754662656407,0.0001268155565042360870177966080754662656407,0.0001264679288569852252688104810506580454438,1.002748741522002565555964713839852916792,0.08899612947231879804327929510800733501848
3.000000000000000000000000000000000000000,8.000000000000000000000000000000000000000,5,0.0001021176138454182960196328007078909232838,0.0001021176138454182960196328007078909232838,0.0001013085680551029569746434087444993708258,1.007985956231019761747990797713931334499,0.1514961294723187980432792951080073350185
3.062500000000000000000000000000000000000,8.354190259419310722575731829919432070277,5,0.00008222971490988673963694519872781939908331,0.00008222971490988673963694519872781939908331,0.00008093493999399508262502558102106163657658,1.015997725036773018290407076104336604098,0.2139961294723187980432792951080073350185
3.125000000000000000000000000000000000000,8.724061861322061273656085246085663831942,5,0.00006621508043065802081449922280885144463539,0.00006621508043065802081449922280885144463539,0.00006448371098902741058619812879656830190698,1.026849717782607473651851405213329996229,0.2764961294723187980432792951080073350185
3.187500000000000000000000000000000000000,9.110309078053533229630642270732090037762,5,0.00005331937343140850442730166995081132621994,0.00005331937343140850442730166995081132621994,0.00005123751968662763054178044971702730788487,1.040631430980922606841452267338027360655,0.3389961294723187980432792951080073350185
3.250000000000000000000000000000000000000,9.513656920021768533739999764483807322344,5,0.00004293516770843766651526861335643648906862,0.00004293516770843766651526861335643648906862,0.00004060226628312078818835504008689545432416,1.057457418978770509468006463057054922662,0.4014961294723187980432792951080073350185
3.312500000000000000000000000000000000000,9.934862496587872388749419749812764844088,5,0.00003457333624752934097934362926376257333853,0.00003457333624752934097934362926376257333853,0.00003208754964702189791103193952768575907445,1.077468882100760639038886080358051079858,0.4639961294723187980432792951080073350185
3.375000000000000000000000000000000000000,10.37471643720807732747003294233960927868,6,0.00002733337669310951634460319923266074571665,0.00002733337669310951634460319923266074571665,0.00002528988961400565987101976015385585802546,1.080802530588040357180905825119592690399,0.5264961294723187980432792951080073350185
3.437500000000000000000000000000000000000,10.83404437549514182638411792112562243475,6,0.00002107691471553329960872680141282099711469,0.00002107691471553329960872680141282099711469,0.00001987839954334833689514726403047349893958,1.060292337397253242640964001156331702869,0.5889961294723187980432792951080073350185
3.500000000000000000000000000000000000000,11.31370849898476039041350979367758462856,6,0.00001625252302024769212640371304553445987023,0.00001625252302024769212640371304553445987023,0.00001558260272797696416891908685276068748822,1.042991553077840765166892949126932376197,0.6514961294723187980432792951080073350185
3.562500000000000000000000000000000000000,11.81460916751599449109525984299239939139,6,0.00001253240847100887630263232567632635293140,0.00001253240847100887630263232567632635293140,0.00001218211467816527192565832331224880004694,1.028754760737186028835635237867308138159,0.7139961294723187980432792951080073350185
3.625000000000000000000000000000000000000,12.33768660326352658889833489672587873045,6,0.000009663808006212034369257286505676349855027,0.000009663808006212034369257286505676349855027,0.000009497941052889147679028502422400002745408,1.017463464175999719774729186632720384941,0.7764961294723187980432792951080073350185
3.687500000000000000000000000000000000000,12.88392265559403446543616533885920466768,6,0.000007451814660922064223412915935645256112703,0.000007451814660922064223412915935645256112703,0.000007385167637104401184875236056057250369999,1.009024442922976654971722773660388685181,0.8389961294723187980432792951080073350185
3.750000000000000000000000000000000000000,13.45434264405943268849800761973143832064,6,0.000005746134619503805668437657846808023346734,0.000005746134619503805668437657846808023346734,0.000005726843926342256011884699324961365158536,1.003368468463548761634344030141435798501,0.9014961294723187980432792951080073350185
3.812500000000000000000000000000000000000,14.05001728298639586489728495500250577035,6,0.000004430875507225054059914201285504034935024,0.000004430875507225054059914201285504034935024,0.000004428885357069517849857523877637353363069,1.000449356891200507932177321261771337565,0.9639961294723187980432792951080073350185
3.875000000000000000000000000000000000000,14.67206469127473970789666551670631084862,6,0.000003416672086638689543075399904082593214581,0.000003416672086638689543075399904082593214581,0.000003415840876548662974732076962110918374949,1.000243339815895176024605643471016311908,0.02649612947231879804327929510800733501848
3.937500000000000000000000000000000000000,15.32165249117717835098089016236664710280,6,0.000002634614339441662451090850176602624639336,0.000002634614339441662451090850176602624639336,0.000002627392317085100105700753186417428347278,1.002748741522002565555964713839852916792,0.08899612947231879804327929510800733501848
4.000000000000000000000000000000000000000,16.00000000000000000000000000000000000000,6,0.000002031565377530961515800464130691807483778,0.000002031565377530961515800464130691807483778,0.000002015469922941414606764915240352498873524,1.007985956231019761747990797713931334499,0.1514961294723187980432792951080073350185
4.062500000000000000000000000000000000000,16.70838051883862144515146365983886414055,6,0.000001566551058876109537829040709540794116425,0.000001566551058876109537829040709540794116425,0.000001541884415951236302226535266060288686199,1.015997725036773018290407076104336604098,0.2139961294723187980432792951080073350185
4.125000000000000000000000000000000000000,17.44812372264412254731217049217132766388,6,0.000001207976000776504296157160813209543731878,0.000001207976000776504296157160813209543731878,0.000001176390254442513023645549713451488333224,1.026849717782607473651851405213329996229,0.2764961294723187980432792951080073350185
4.187500000000000000000000000000000000000,18.22061815610706645926128454146418007552,6,0.0000009314768326152580279266144919556570140878,0.0000009314768326152580279266144919556570140878,0.0000008951073404896361837645064683656214479248,1.040631430980922606841452267338027360655,0.3389961294723187980432792951080073350185
4.250000000000000000000000000000000000000,19.02731384004353706747999952896761464469,6,0.0000007182668274379757085547072308510029183417,0.0000007182668274379757085547072308510029183417,0.0000006792394800460477138751825370220631620836,1.057457418978770509468006463057054922662,0.4014961294723187980432792951080073350185
4.312500000000000000000000000000000000000,19.86972499317574477749883949962552968818,6,0.0000005538594384031317574892751606880043668780,0.0000005538594384031317574892751606880043668780,0.0000005140375259128244669699249881089192094225,1.077468882100760639038886080358051079858,0.4639961294723187980432792951080073350185
4.375000000000000000000000000000000000000,20.74943287441615465494006588467921855737,7,0.0000004193118952629292085731120199237418747721,0.0000004193118952629292085731120199237418747721,0.0000003879634654767055678163966287188282739547,1.080802530588040357180905825119592690399,0.5264961294723187980432792951080073350185
4.437500000000000000000000000000000000000,21.66808875099028365276823584225124486949,7,0.0000003096253851138693706803955196102022013849,0.0000003096253851138693706803955196102022013849,0.0000002920188840314743518574507164178067265676,1.060292337397253242640964001156331702869,0.5889961294723187980432792951080073350185
4.500000000000000000000000000000000000000,22.62741699796952078082701958735516925711,7,0.0000002286314320913744624189454251068470373144,0.0000002286314320913744624189454251068470373144,0.0000002192073669404983122102784307632266515401,1.042991553077840765166892949126932376197,0.6514961294723187980432792951080073350185
4.562500000000000000000000000000000000000,23.62921833503198898219051968598479878278,7,0.0000001688244383480664540484336774681550681137,0.0000001688244383480664540484336774681550681137,0.0000001641056204951023345603196575074110534690,1.028754760737186028835635237867308138159,0.7139961294723187980432792951080073350185
4.625000000000000000000000000000000000000,24.67537320652705317779666979345175746091,7,0.0000001246621723129877965547289005054999665220,0.0000001246621723129877965547289005054999665220,0.0000001225225049372621698577993218112728493162,1.017463464175999719774729186632720384941,0.7764961294723187980432792951080073350185
4.687500000000000000000000000000000000000,25.76784531118806893087233067771840933535,7,0.00000009205217774071776303100630092788789918931,0.00000009205217774071776303100630092788789918931,0.00000009122888784939426599834728030402005768330,1.009024442922976654971722773660388685181,0.8389961294723187980432792951080073350185
4.750000000000000000000000000000000000000,26.90868528811886537699601523946287664128,7,0.00000006797253143908099055458705101786980683839,0.00000006797253143908099055458705101786980683839,0.00000006774433677706342584989361170189289989425,1.003368468463548761634344030141435798501,0.9014961294723187980432792951080073350185
4.812500000000000000000000000000000000000,28.10003456597279172979456991000501154071,7,0.00000005019180581746471405187685829730587752546,0.00000005019180581746471405187685829730587752546,0.00000005016926191389726113395507113329259503999,1.000449356891200507932177321261771337565,0.9639961294723187980432792951080073350185
4.875000000000000000000000000000000000000,29.34412938254947941579333103341262169724,7,0.00000003706228557157507716476705319836534163464,0.00000003706228557157507716476705319836534163464,0.00000003705326903590956450490948904905991296282,1.000243339815895176024605643471016311908,0.02649612947231879804327929510800733501848
4.937500000000000000000000000000000000000,30.64330498235435670196178032473329420560,7,0.00000002736727618018916728012007935321195278918,0.00000002736727618018916728012007935321195278918,0.00000002729225682063712429027644502037280658089,1.002748741522002565555964713839852916792,0.08899612947231879804327929510800733501848
5.000000000000000000000000000000000000000,32.00000000000000000000000000000000000000,7,0.00000002020835450302531520544145515460620218201,0.00000002020835450302531520544145515460620218201,0.00000002004825005557296996123906746599967464492,1.007985956231019761747990797713931334499,0.1514961294723187980432792951080073350185
5.062500000000000000000000000000000000000,33.41676103767724289030292731967772828111,7,0.00000001492211314824100111605839090675431883848,0.00000001492211314824100111605839090675431883848,0.00000001468715212694094389065723585812328699424,1.015997725036773018290407076104336604098,0.2139961294723187980432792951080073350185
5.125000000000000000000000000000000000000,34.89624744528824509462434098434265532777,7,0.00000001101868342499494311818957482412726595368,0.00000001101868342499494311818957482412726595368,0.00000001073057063188256042060068409743507776856,1.026849717782607473651851405213329996229,0.2764961294723187980432792951080073350185
5.187500000000000000000000000000000000000,36.44123631221413291852256908292836015105,7,0.000000008136339887931361989951634722866160216940,0.000000008136339887931361989951634722866160216940,0.000000007818656678726170031840407573488740694059,1.040631430980922606841452267338027360655,0.3389961294723187980432792951080073350185
5.250000000000000000000000000000000000000,38.05462768008707413495999905793522928938,7,0.000000006007979739373745537070572007288063743095,0.000000006007979739373745537070572007288063743095,0.000000005681533489240536122700944587822166502834,1.057457418978770509468006463057054922662,0.4014961294723187980432792951080073350185
5.312500000000000000000000000000000000000,39.73944998635148955499767899925105937635,7,0.000000004436370781690963081845506628567353734905,0.000000004436370781690963081845506628567353734905,0.000000004117400377300261733823122698277721737255,1.077468882100760639038886080358051079858,0.4639961294723187980432792951080073350185
5.375000000000000000000000000000000000000,41.49886574883230930988013176935843711473,8,0.000000003216259510909840891471213601105044164926,0.000000003216259510909840891471213601105044164926,0.000000002975806791606924164799385257297971344295,1.080802530588040357180905825119592690399,0.5264961294723187980432792951080073350185
5.437500000000000000000000000000000000000,43.33617750198056730553647168450248973898,8,0.000000002274238910220077223581281501193022368358,0.000000002274238910220077223581281501193022368358,0.000000002144916859252942093127452324882206399409,1.060292337397253242640964001156331702869,0.5889961294723187980432792951080073350185
5.500000000000000000000000000000000000000,45.25483399593904156165403917471033851423,8,0.000000001608129755454920445735606800552522082463,0.000000001608129755454920445735606800552522082463,0.000000001541843508424753433522981981559243955420,1.042991553077840765166892949126932376197,0.6514961294723187980432792951080073350185
5.562500000000000000000000000000000000000,47.25843667006397796438103937196959756556,8,0.000000001137119455110038611790640750596511184179,0.000000001137119455110038611790640750596511184179,0.000000001105335788964126407535915201793004689474,1.028754760737186028835635237867308138159,0.7139961294723187980432792951080073350185
5.625000000000000000000000000000000000000,49.35074641305410635559333958690351492182,8,0.0000000008040648777274602228678034002762610412315,0.0000000008040648777274602228678034002762610412315,0.0000000007902641284310273353618150095332340582295,1.017463464175999719774729186632720384941,0.7764961294723187980432792951080073350185
5.687500000000000000000000000000000000000,51.53569062237613786174466135543681867070,8,0.0000000005685597275550193058953203752982555920895,0.0000000005685597275550193058953203752982555920895,0.0000000005634746824447542256178640705043446604391,1.009024442922976654971722773660388685181,0.8389961294723187980432792951080073350185
5.750000000000000000000000000000000000000,53.81737057623773075399203047892575328256,8,0.0000000004020324388637301114339017001381305206158,0.0000000004020324388637301114339017001381305206158,0.0000000004006827516509060937500806178040418517481,1.003368468463548761634344030141435798501,0.9014961294723187980432792951080073350185
5.812500000000000000000000000000000000000,56.20006913194558345958913982001002308142,8,0.0000000002842798637775096529476601876491277960447,0.0000000002842798637775096529476601876491277960447,0.0000000002841521780381585727663947700107388490313,1.000449356891200507932177321261771337565,0.9639961294723187980432792951080073350185
5.875000000000000000000000000000000000000,58.68825876509895883158666206682524339447,8,0.0000000002010162194318650557169508500690652603079,0.0000000002010162194318650557169508500690652603079,0.0000000002009673160821686731441430572761787740835,1.000243339815895176024605643471016311908,0.02649612947231879804327929510800733501848
5.937500000000000000000000000000000000000,61.28660996470871340392356064946658841121,8,0.0000000001421399318887548264738300938245638980224,0.0000000001421399318887548264738300938245638980224,0.0000000001417502969617398979027808093447671556179,1.002748741522002565555964713839852916792,0.08899612947231879804327929510800733501848
6.000000000000000000000000000000000000000,64.00000000000000000000000000000000000000,8,0.0000000001005081097159325278584754250345326301539,0.0000000001005081097159325278584754250345326301539,0.00000000009971181552146261052991051985060934750780,1.007985956231019761747990797713931334499,0.1514961294723187980432792951080073350185
6.062500000000000000000000000000000000000,66.83352207535448578060585463935545656221,8,0.00000000007106996594437741323691504691228194901118,0.00000000007106996594437741323691504691228194901118,0.00000000006995091051193555293170465732772887202366,1.015997725036773018290407076104336604098,0.2139961294723187980432792951080073350185
6.125000000000000000000000000000000000000,69.79249489057649018924868196868531065553,8,0.00000000005025405485796626392923771251726631507697,0.00000000005025405485796626392923771251726631507697,0.00000000004894002889389259242123335855523351751240,1.026849717782607473651851405213329996229,0.2764961294723187980432792951080073350185
6.187500000000000000000000000000000000000,72.88247262442826583704513816585672030210,8,0.00000000003553498297218870661845752345614097450559,0.00000000003553498297218870661845752345614097450559,0.00000000003414752035568696203418102921423853354906,1.040631430980922606841452267338027360655,0.3389961294723187980432792951080073350185
6.250000000000000000000000000000000000000,76.10925536017414826991999811587045857875,8,0.00000000002512702742898313196461885625863315753849,0.00000000002512702742898313196461885625863315753849,0.00000000002376173922279473040651377419945210399339,1.057457418978770509468006463057054922662,0.4014961294723187980432792951080073350185
6.312500000000000000000000000000000000000,79.47889997270297910999535799850211875271,8,0.00000000001776749148609435330922876172807048725280,0.00000000001776749148609435330922876172807048725280,0.00000000001649002749058771202777839930647582713340,1.077468882100760639038886080358051079858,0.4639961294723187980432792951080073350185
6.375000000000000000000000000000000000000,82.99773149766461861976026353871687422946,9,0.00000000001233488169353221851402922867335956073693,0.00000000001233488169353221851402922867335956073693,0.00000000001141270615532430952956003833830975131755,1.080802530588040357180905825119592690399,0.5264961294723187980432792951080073350185
6.437500000000000000000000000000000000000,86.67235500396113461107294336900497947797,9,0.000000000008352290977138170107697299229532337065615,0.000000000008352290977138170107697299229532337065615,0.000000000007877347296162594402384781549739279585048,1.060292337397253242640964001156331702869,0.5889961294723187980432792951080073350185
6.500000000000000000000000000000000000000,90.50966799187808312330807834942067702846,9,0.000000000005655568192710163378875178210537819701367,0.000000000005655568192710163378875178210537819701367,0.000000000005422448701545788859201459772434627688519,1.042991553077840765166892949126932376197,0.6514961294723187980432792951080073350185
6.562500000000000000000000000000000000000,94.51687334012795592876207874393919513111,9,0.000000000003829542298028798120275753350008902399032,0.000000000003829542298028798120275753350008902399032,0.000000000003722502625683716099955396101329574171910,1.028754760737186028835635237867308138159,0.7139961294723187980432792951080073350185
6.625000000000000000000000000000000000000,98.70149282610821271118667917380702984364,9,0.000000000002593089449667477526915331884924470008308,0.000000000002593089449667477526915331884924470008308,0.000000000002548582372702208148770370816372925003321,1.017463464175999719774729186632720384941,0.7764961294723187980432792951080073350185
6.687500000000000000000000000000000000000,103.0713812447522757234893227108736373414,9,0.000000000001755852885457857972937606534582123686838,0.000000000001755852885457857972937606534582123686838,0.000000000001740149010039284123207783745015293668387,1.009024442922976654971722773660388685181,0.8389961294723187980432792951080073350185
6.750000000000000000000000000000000000000,107.6347411524754615079840609578515065651,9,0.000000000001188936754868226354738812844055386452547,0.000000000001188936754868226354738812844055386452547,0.000000000001184945303980737041134634142346110979623,1.003368468463548761634344030141435798501,0.9014961294723187980432792951080073350185
6.812500000000000000000000000000000000000,112.4001382638911669191782796400200461628,9,8.050620976187221200653406117882836372241e-13,8.050620976187221200653406117882836372241e-13,8.047004999037378817782480575000022730660e-13,1.000449356891200507932177321261771337565,0.9639961294723187980432792951080073350185
6.875000000000000000000000000000000000000,117.3765175301979176631733241336504867889,9,5.451299056644023248093463243271245920542e-13,5.451299056644023248093463243271245920542e-13,5.449972861251332643099444351355400172874e-13,1.000243339815895176024605643471016311908,0.02649612947231879804327929510800733501848
6.937500000000000000000000000000000000000,122.5732199294174268078471212989331768224,9,3.691225992736009538715559730571982236299e-13,3.691225992736009538715559730571982236299e-13,3.681107579485319880483116409190318333977e-13,1.002748741522002565555964713839852916792,0.08899612947231879804327929510800733501848
7.000000000000000000000000000000000000000,128.0000000000000000000000000000000000000,9,2.499431637830189711406718198604222343852e-13,2.499431637830189711406718198604222343852e-13,2.479629425766866847342017318342627586544e-13,1.007985956231019761747990797713931334499,0.1514961294723187980432792951080073350185
7.062500000000000000000000000000000000000,133.6670441507089715612117092787109131244,9,1.692434579860548574632894745821842845249e-13,1.692434579860548574632894745821842845249e-13,1.665785796714547370726061785085469714390e-13,1.015997725036773018290407076104336604098,0.2139961294723187980432792951080073350185
