x,epsilon,tube_volume,normalized_volume
5.5274897680763981,0.00038420755102796795,0.13620164662842651,2.4815181984602579
5.6270804911323324,0.00034438882071639247,0.13118448660916801,2.4885973954029921
5.7266712141882667,0.00030869684762076401,0.12668729799911882,2.5023167995556137
5.8262619372442011,0.00027670394042631397,0.12265619169261813,2.5225265744668413
5.9258526603001362,0.00024802673314471197,0.11904286357513627,2.549098955070257
6.0254433833560705,0.00022232159129956523,0.1149973476560246,2.5639420744505119
6.1250341064120049,0.00019928049420839098,0.10914490899486634,2.5337334466363082
6.2246248294679392,0.00017862734401909717,0.10389900884678571,2.5113422416650053
6.3242155525238744,0.0001601146572727304,0.09919678641320856,2.4964861203708444
6.4238062755798087,0.00014352059934800971,0.094981895700329499,2.488911428865574
6.523396998635743,0.00012864632625185686,0.091203830333906666,2.4883916911610644
6.6229877216916773,0.00011531360190301983,0.087817318349302065,2.4947262190672803
6.7225784447476116,0.0001033626623570699,0.084781779704630786,2.5077388322324698
6.8221691678035468,9.2650301380117045e-05,0.082060840016484768,2.5272766816966272
6.9217598908594811,8.3048154430973619e-05,0.079621894691402337,2.5532091708010261
7.0213506139154154,7.4441160488992797e-05,0.076983434160009689,2.5703260884705479
7.1209413369713497,6.6726183295907543e-05,0.073048795791536197,2.5394581518728585
7.2205320600272849,5.9810775490226225e-05,0.069521937810638729,2.5164419944991767
7.3201227830832192,5.3612070825001829e-05,0.06636059843137429,2.5009925890820681
7.4197135061391535,4.8055791194593335e-05,0.063526895819865953,2.4928537565975128
7.5193042291950878,4.3075356571777709e-05,0.06098687416222999,2.4917966473441338
7.618894952251023,3.8611087189727687e-05,0.058710096777384473,2.4976183400400247
7.7184856753069573,3.4609488408727734e-05,0.056669281399074498,2.5101405517533713
7.8180763983628916,3.1022609698297575e-05,0.054839973256755117,2.5292084519905962
7.9176671214188259,2.7807470053507375e-05,0.053200252037912114,2.5546895747406277
8.0172578444747611,2.4925542960337806e-05,0.051486199779214141,2.5742595897714593
8.1168485675306954,2.2342294738506188e-05,0.04884612009650223,2.5428961863085484
8.2164392905866297,2.0026770729792604e-05,0.046479654559596947,2.5194080057739137
8.3160300136425658,1.7951224373226258e-05,0.044358446183186143,2.5035080613562268
8.4156207366985001,1.6090784722397939e-05,0.042457076860039598,2.4949383288840981
8.5152114597544344,1.4423158420810386e-05,0.040752762779817119,2.4934682196027356
8.6148021828103687,1.2928362564084574e-05,0.039225081414243343,2.4988931714943021
8.714392905866303,1.1588485247951143e-05,0.037855726797154973,2.5110333519219399
8.8139836289222373,1.0387470932711287e-05,0.036628290166979841,2.5297324648873367
8.9135743519781716,9.3109280522231023e-06,0.035528063343120919,2.5548566566687598
9.0131650750341059,8.3459565620220516e-06,0.034417357041729719,2.5769712718606552
9.1127557980900402,7.4809933601117182e-06,0.032647642330621174,2.5451942861510428
9.2123465211459763,6.7056737281264108e-06,0.031061338363579237,2.5213105211094082
9.3119372442019106,6.0107071325369214e-06,0.029639436709003143,2.505031394295048
9.4115279672578449,5.3877658976445122e-06,0.028364898942413272,2.4960973760568361
9.5111186903137792,4.8293854163494082e-06,0.027222452477683491,2.4942764556257506
9.6107094133697135,4.328874702934839e-06,0.026198407558037283,2.4993627261692897
9.7103001364256478,3.8802362160347832e-06,0.025280493213839766,2.5111750815587226
9.8098908594815821,3.4780939910365822e-06,0.024457710221493449,2.5295560181119052
9.9094815825375164,3.1176292207402913e-06,0.023720199301467237,2.5543705350531996
10.009072305593453,2.7945225123479044e-06,0.023001795109440719,2.5790772384343037
10.108663028649387,2.504902128857036e-06,0.021816089259429107,2.5469274589346851
10.208253751705321,2.2452975946437331e-06,0.020753268296359845,2.5226861930594464
10.307844474761255,2.0125981092974918e-06,0.01980059660335233,2.5060634438088978
10.40743519781719,1.8040152713879115e-06,0.01894665846495051,2.4967983450717632
10.507025920873124,1.6170496654877563e-06,0.018181221274395275,2.4946576218384897
10.606616643929058,1.4494609120699632e-06,0.01749511291790283,2.4994341697410141
10.706207366984993,1.2992408213912074e-06,0.016880111866664004,2.5109457466444609
10.805798090040927,1.1645893296692233e-06,0.016328848659554199,2.5290337695296996
10.905388813096863,1.043892929200867e-06,0.015834717596036749,2.5535622103860449
