n,log_a_n,log10_a_n,root_normalization_Q_n,ratio_a_n_over_a_n_minus_1,W_n,ratio_minus_n_over_W_n,log_a_n_over_Bell_n,log_conjectural_constant_estimator,candidate_ratio,actual_minus_candidate_ratio
730,3091.299593315159069618409290113321006023,1342.534355286540085051478909366432037752,1.694906670850672983554471210350207305474,148.491356025504735517331708993776054501,4.986341966128493298308490619901879865961,2.09144904784748089646309105851272372136,36.76541772880341935170642751194249491539,-3.057214372756228750646322059741536196751,148.4694781016112729913820341301336181704,0.02187792389346252594967486364243633056093
731,3096.301244041594582300279829955339170759,1344.706544597438419171546267034194781333,1.694716722593834351659491802129706848258,148.6583509443357689115289148448298866029,4.987482238702536341810634389405712233668,2.091412955567055916067350056536625847417,36.7802507311303037712941491617342906095,-3.05717506635056895129138287139344489112,148.6364985200220639488897187143976306737,0.02185242431370496263919613043225592911704
732,3101.304017271558467679807367137936643185,1346.879221405425042484480687758007306444,1.694527153640718849889105702741526684857,148.825314158660112015426844481107954865,4.988620995914670208581325130650985494053,2.091376944456722919854648117117036038263,36.79506657958541566342193649135212205961,-3.057135849039271000218315914440287749371,148.8034871698495464788015309561296108712,0.02182698881056553662531352497834399380889
733,3106.307911534018566936427918333240111792,1349.052385071638805712283278282938058052,1.694337962698330477685750141087107115625,148.9922457224629421875701968804691644821,4.989758241828295840303114628977550180581,2.091341014217661152641553572671782313801,36.80986531687676690793987898990521891295,-3.057096720501526684932511211907651236431,148.9704441053268227796464798644378629529,0.02180161713611940792371701603130152921202
734,3111.312925361836001333694117641488992328,1351.226034958909389633990820415009328446,1.69414914847986252235074316610837146256,149.1591456895629582553288137619866109556,4.990893980490423973680095027654176022496,2.091305164552566179403792693328237693259,36.82464698554870696017633225015807666345,-3.057057680418113476879797945458947209536,149.1373693805192207332449708808019742727,0.02177630904373752208384288118463668286607
735,3116.319057291749663513747616968860494224,1353.400170431750569740443672045496690839,1.693960709704659497947101177553359373692,149.3260141136131212592463165144322122203,4.992028215931763377799610505830091748107,2.091269395165640102196002835489852212391,36.83941162798276994082103817216490194427,-3.057018728471384561804696859762393005269,149.3042630493250431787483204549958441624,0.02175106428807808049799605943636805786459
736,3121.326305864360791277759551203136966043,1355.574790856353516712254433164783125571,1.69377264509817936976093233899013931641,149.4928510481013908965369867353602867912,4.993160952166808497598862566878395364347,2.09123370576258185357905849369238980971,36.85415928639851620397215435610071588022,-3.056979864345258946197111076509044482915,149.4711251654763128181295312380602691484,0.02172588262507807840745549730001764279996
737,3126.3346696241176233036818187049563099,1357.749895600580132482698560959406893205,1.693584953391956061794644423761448649659,149.6596565463514576945064388056836057942,4.994292193193926508231923322423302088433,2.091198096050577565852442049301844972166,36.8688900028543684267457666994837302023,-3.056941087725211639144500523487841210224,149.6379557825395127845296477440854943196,0.02170076381194490997679106159811147453034
738,3131.344147119300136257031068496175903543,1359.92548403395642164914995479856309303,1.693397633323562244790948903890698757277,149.8264306615234709444100683617343034877,4.995421942995443785087519058734407978294,2.091162565738291015396535126359367690711,36.88360381924844226344728381114215231669,-3.056902398298263908913631887020535179679,149.8047549539163229045957597927139561271,0.02167570760714803981430856902034736062566
739,3136.354736902004862754765662835433937313,1362.101555527665897998568665241837898167,1.693210683636572402312089722605362332228,149.9931734466147624260042689409677531824,4.996550205537731794163279793209043733398,2.091127114535854141437022536549418566583,36.89830077731937160690914122248256663214,-3.056863795752973613592960548060634624259,149.9715227328443516856811216176634371566,0.02165071377041074032314732330431602582788
740,3141.366437528129789646613931039464734006,1364.278109454543025914414499368182031231,1.693024103080526172423879005380001556916,150.1598849544605659527889617303601608504,4.99767698477129240745796360081633546018,2.09109174215485763855082998750351486124,36.91298091864712849920842761988760199417,-3.056825279779425605133584430982832412693,150.1382591723978640585148784070815856573,0.02162578206270189427408332327857519310253
741,3146.379247557359336082470175671662467955,1366.455145189066696434209583716966423353,1.692837890410891962558986720417656384229,150.3265652377347327676860518589608454667,4.998802284630842647999451423854869001311,2.091056448308341622240160190102354490932,36.92764428465383773359133520287556632053,-3.056786850069222206133513131849542953485,150.3049643254885049056885097978431048673,0.0216009122462278619975420611177405994433
742,3151.393165553149410838693558699475269134,1368.632662107353737728805089705255245395,1.692652044389030835158510702277535761583,150.4932143489504428186469810229464425495,4.999926109035398869083063160973012163585,2.091021232710786366908250863024864460016,36.94229091660458618904868320234592220032,-3.056748506315473758716720136995540857518,150.4716382448660184060482824162348167734,0.02157610408442441259869860671162577605654
743,3156.408190082712548380324600998017351198,1370.810659587152459776222506110394855229,1.692466563782160661715151154528095522875,150.6598323404609119434335627371252531306,5.001048461888360372251963427349749323302,2.090986095078103115577453511972860837255,36.95692085560822693860811962263647859923,-3.056710248212789244865092415551914726916,150.6382809831189632248277222445264011835,0.02155135734194871860584049259885194711583
744,3161.424319717003123140374986750021330671,1372.989137007836233004738238491227983304,1.692281447363320542865333349893005503126,150.8264192644600949925697358398607591893,5.00216934707759246850909992678262221393,2.09095103512762496069712485603299145384,36.97153414261817817203392408126608249763,-3.056672075457266977567961178875074149575,150.8048925926754235791013440587665954358,0.02152667178467141346839178109416375355449
745,3166.441553030702641501449083051557101177,1375.168093750397100681662103539209246948,1.692096693911335492201367299620794584115,150.9929751729833849192177270472543666094,5.003288768475508987208243391935801263677,2.090916052578097795395634467838250082859,36.98613081843321697325456751326014107324,-3.056633987746485362160391139228304574796,150.9714731258037162078905814442534163548,0.02150204717966871132714560300095025458614
746,3171.459888602205110969020467721720224799,1377.347529197439424826025642472017813831,1.691912302210781381498207168009626414818,151.1595001179083078644903477006348618323,5.004406729939154237030270118044266264718,2.090881147149671334537523655183216756472,37.00071092369826799247128639710785172586,-3.056595984779493727227824148813556686574,151.1380226346130932760050193174833993087,0.02147748329521458848532838315146252366397
747,3176.479325013602486029714203492797907867,1379.527442733173565425145274799368800349,1.691728271051950145072579614193735803595,151.3259941509552142664717370528884248828,5.005523235310284423409840896878487563136,2.090846318563890204953502891710895401239,37.01527449890518705253785456422397321054,-3.056558066256803224461017623779283838319,151.3045411710544412404566141776443477934,0.02145297990077302601512287524407708943303
748,3181.499860850670190191935998265429515644,1381.707833743409592736758323146231665128,1.691544599230815241015192454015857005885,151.4924573236879660209817784937971193227,5.00663828841544852673707838167302079903,2.090811566543685104217549240206085485755,37.02982158439353972884243968542921295159,-3.056520231880377796851489607840305234549,151.4710287869209757080415685274527914893,0.02142853676699031294020996634432783341886
749,3186.521494702852713710143138133340469895,1383.888701615551032460147030332318161996,1.691361285548997367059416404914215599555,151.6588896875146197218846303436684782495,5.007751893066068645618723379896343520311,2.090776890813364027351862225922766206722,37.04435222035137494156686988461222915057,-3.056482481353625214623881644849238681652,151.6374855338489323124438784281602271838,0.02140415366568740944075191550825106575695
750,3191.544225163249286497969557000024553303,1386.070045738588643561367028601943552948,1.691178328813730428872256514094189604091,151.8252912936881060085093038865359132962,5.008864053058519809443554148010912335445,2.090742291098603560846857516539380478777,37.05886644681599359884676488720812471957,-3.056444814381388178307778733983722673491,151.8039114633182536389762707032918718956,0.02137983036985236953303318324404140055631
751,3196.568050828599625739298993874569057471,1388.251865503094228539382472828501788882,1.690995727837827758575599436411128614422,151.9916621933069050475199631202304725727,5.009974772174209264457576387498854105241,2.090707767126440243389723542582446641073,37.07336430367471232900776251457467315726,-3.056407230669935488357583447009049438386,151.9703066266532722248382629226467147127,0.02135556665363282268170019758375785992755
752,3201.592970299269757710226261917963387049,1390.434160301214475921580377791807222958,1.69081348143964858132764123937391767279,152.1580024373157181763455885302850952141,5.011084054179655237515630318112777707837,2.090673318625261992701337826027399769067,37.0878458306656223397084525910973092234,-3.056369729926953280735029693315596934169,152.1366710750233896625373893463895517244,0.0213313622923285138081991838955434896561
753,3206.618982179237913328657583168574710536,1392.616929526664834778791765434519823494,1.690631588443064727816071039630730037294,152.3243120765061357350528166118229926762,5.012191902826565181637610002228830665682,2.09063894532479959788753823977709501531,37.10231106737834344147957439838223613635,-3.056332311861536327874841511410965102825,152.3030048594437518338882141700107786622,0.02130721706238390116460244181221401401735
754,3211.646085076080496952077096399160899582,1394.80017257472342105158719064202748626,1.690450047677427590536011645175592711812,152.4905911615173011133221137323277973211,5.013298321851913507459444148021998511741,2.090604646956118276716870647513417435421,37.11676005325477327281149919491924690041,-3.056294976184179404459894519082522254794,152.4693080307759203017745746786775623644,0.02128313074138081154753905365023495671556
755,3216.674277600958127947748385237126933023,1396.983888842224955481239230985613085359,1.69026885797753532174690257376098689983,152.6568397428365710389659434085793264819,5.014403314978018804631342127716980939365,2.090570423251609297242989309091907027067,37.13119282758983176360796506228518331806,-3.056257722606768717438023130061959814607,152.6355806397285398866335365967868098448,0.02125910310803115233240681179251663715215
756,3221.703558368601754563327557756246960384,1399.168077727554732940354752603805362779,1.690088018183600271023456381211245876188,152.8230578708001721342082166151929116759,5.015506885912620557178559172303251114941,2.090536273944981663195871004887317419168,37.14560942953220087349341701228492701358,-3.056220550842573399718336192143444672587,152.8018227368580024543947776124564050848,0.02123513394216967981343900273650659107942
757,3226.73392599729883962953839127079005228,1401.352738630642622959775354733037231448,1.689907527141216660336529161897915621538,152.9892455955938537657270520903366583435,5.016609038348955356803075969985150526633,2.09050219877125386257191894380077365385,37.16000989808505964113409098761323495123,-3.056183460606237066990558157840024402714,152.9680343725691069423865186745713901747,0.02121122302474682334053341576526816882807
758,3231.765379108879617630200686942885521386,1403.537870952957101249925501300521285905,1.689727383701328494620223334396067069579,153.1554029672535372142476947807232800861,5.017709775965832618068115587747386054596,2.090468197466745678858879071530410771504,37.17439427210681458040912672072062247497,-3.056146451613769437116503089585704599393,153.1342155971157156494986724052781108962,0.02118737013782156474902237544516918991306
759,3236.797916328703422678510603877683941534,1405.72347409749931201635461965020188388,1.689547586720197705801788314194690692767,153.3215300356659611892593228776341353922,5.018809102427709799371330199684454804568,2.090434269769070064337270272935303613874,37.18876259031182545894746249815227881737,-3.056109523582538011548315541426987729757,153.3003664606014068166755503390343539196,0.02116357506455437258377253859978147260942
760,3241.831536285645086942046703423641050097,1407.909547468797160870772032326537727463,1.68936813505937252829090527787935196258,153.4876268505693237142183949198519171435,5.019907021384767133576777047681498416626,2.090400415417125074905742037058457683597,37.20311489127112649422901632759590890234,-3.056072676231259818233576450945487085745,153.4664870129801235235942424741537034973,0.0211398375892001906241524456982136462173
761,3246.866237612081409062518069233066120937,1410.096090472899438140412134602329888822,1.689189027585656103944738775334699433581,153.6536934615539204073921260321134422438,5.021003536472981872140462943880220737236,2.090366634151085865883419285408233049397,37.21745121341314300213465493235525604784,-3.056035909279993215472774410458019164417,153.6325773040568189271706308721307541404,0.02111615749710148022149515998268810330603
762,3251.902018943877692119781511159124654878,1412.283102517369972380091883111636405282,1.689010263171075314544713245019720999417,153.8197299180627791832886146523706323911,5.022098651314202046529265072234087490963,2.090332925712396748247875101028657949331,37.23177159502440353251865699935554367459,-3.055999222450129756199983845966353940881,153.7986373834880978673229011121804790081,0.0210925345746813159657135401901533830297
763,3256.938878920374350693133841280859069491,1414.470583011281813892833562859002011574,1.688831840692849839840329290528811267628,153.9857362693922913994150464666407423079,5.023192369516219750698428537520305249715,2.090299289843763304772888873316432493533,37.24607607425024752606975325787360439476,-3.055962615464386112162872485626114090765,153.9646673007828548652123489282347284639,0.02106896860943653420269753840601384403688
764,3261.976816184373586576332854441467276493,1416.658531365211448066423092681681491434,1.68865375903336143923447560481290847361,154.1517125646928394729022593673953930368,5.024284694672843948358593779834194094546,2.090265726289144565535600715249281416802,37.2603646890955285264223368153889776861,-3.055926088046796057483381805725481104866,154.1306671053029085389732222208248715944,0.02104545938993093392903714657052144241735
765,3267.015829382126132706217276063195143641,1418.846946991233038334757952961453977449,1.688476017080123455203620364580813905369,154.3176588529694209913327409896135114406,5.025375630363972808729415411676282119815,2.090232234793745242268063727826855966348,37.27463747742531298117804673866604254518,-3.055889639922702511085586649825994657819,154.2966368462636324617372690137231299197,0.02102200670578852959547197589038152088327
766,3272.055917163318064868181875341631480269,1421.035829302912698574309312416622338578,1.688298613725750536564983407713391193829,154.4835751830822693419098279221489918874,5.02646518015566557444329408872337950364,2.090198815104008021033524581788068239947,37.28889447696557466519960061621214326779,-3.055853270818749637482344663960551430815,154.4625765727345824865545582473387029348,0.02099861034768685535526967481028895253787
767,3277.097078181057680745119497218450932477,1423.225177715302794747480229953677331332,1.688121547867928579721300160935002487821,154.6494616037474708829084624568846205714,5.027553347600213965229550593580087843905,2.090165466967605912713030748476699259771,37.30313572530388475924345269938587759064,-3.05581698046287500541739330552978081436,154.6284863336401205626099812620593832655,0.02097527010735032029848119482523730583968
768,3282.13931109186244587976725314608541569,1425.414991644936275606086048044398542863,1.687944818409384886032092677722750773779,154.8153181635375786811523183884461173231,5.028640136236213120976522346655842916466,2.090132190133434660793170318395597724326,37.31736125989009761670554856703264216677,-3.055780768584301803864542683645309901393,154.7943661777600350669346063778343715242,0.02095198577754361421771201061174579893083
769,3287.182614555646006123689836364169981336,1427.605270509821032269614409582305287407,1.687768424257858533478464816547508378469,154.9811449108822228390684118221515604134,5.029725549588632087736553064559579329716,2.090098984351605205950898464900678832577,37.33157111803703225096510090632787857803,-3.055744634913531114890547082083077690548,154.9602161537301576756127263291287749717,0.02092875715206516345568549302278544166308
770,3292.226987235705266149399196437947974242,1429.796013729434286494340852788658312795,1.687592364326070960806340041436506623154,155.1469418940687174346784463381579530239,5.030809591168883850206672320396391731274,2.090065849373436206936493998255503565587,37.34576533692114957552489019842309560429,-3.05570857918233424289311740091549421086,155.1260363100429767982889879263267911471,0.02090558402574063638945841183116187682798
771,3297.272427798707533605346920898718494531,1431.987220724717007450781799090452728602,1.687416637531696762350764030800022705632,155.3127091612426640976960845846778877395,5.031892264474894914185919429294976187248,2.090032784951446617260720857911010742726,37.35994395358322542886306551754164327628,-3.055672601123745099730361617856308365627,155.2918266950482475995854048932962939398,0.02088246619441649811067969138159379965791
772,3302.318934914677728496733926259608202735,1434.178890918068356828360076089722548872,1.687241242797334691761402673126896891818,155.4784467604085522447110710572004281498,5.03297357299117444247875154373703116393,2.089999790839348317197243543969989605761,37.37410700492901941563075139452502125811,-3.055636700472052645262711394474496117946,155.4575873569535986308453083286076147133,0.02085940345495361386576272859281343649735
773,3307.366507256985657378261750332335890693,1436.37102373334016208753903941367351783,1.687066179050478872866681513055875190314,155.6441547394303559962546343205504614748,5.034053520188882947682785303575374026624,2.089966866792038800616263117640072333045,37.38825452772993959555192427490408971873,-3.055600876962793382833110805483130579312,155.6233183438251350954303648488874361006,0.02083639560522090082426947166302537423923
774,3312.415143502333351948101153153615848568,1438.563618595831417681049999546173085126,1.686891445223490215931137659373084028679,155.8098331460321277983558523321361203695,5.035132109525900545268251100522050625032,2.089934012565593916170202220248145104964,37.40238655862370305110697444223812886134,-3.055565130332743909215908511867794367998,155.789019703588038770607670629435767429,0.02081344244408902774818170270035294047055
775,3317.464842330742471635477162133101985478,1440.756674932282814067194147417850882923,1.686717040253568037577491916425902996503,155.9754820277985887710156531396960362935,5.036209344446894770325985289909523901777,2.089901227917260662357074276290927293172,37.41650313411499236480908470935299160123,-3.055529460319913518569508182218081623968,155.9546914840271646088765909272037292182,0.02079054377142416213906221249230707524842
776,3322.51560242554176977736542216844764168,1442.950192170871294339544628875106439244,1.686542963082721882661699759366785231507,156.1411014321757158058438265901662522954,5.037285228383387961330544864590633504996,2.089868512605450035991924353422614032675,37.43060429057610803661300443197063742384,-3.055493866663536859932394233881771299318,156.1203337327876340413994401542710615234,0.02076769938808176444438643589519077207142
777,3327.567422473354622982863014109316493933,1445.144169741204638298706965052057981792,1.686369212657743546405807017433734717024,156.3066914064713254349248225529625011777,5.038359764753824214235097594558104580666,2.089835866389729933621427736955442959124,37.44469006424761687172894559340141638592,-3.055458349104066647806661650309538629656,156.2859464973754250060162682948261688441,0.0207449090959004289085542581363323336179
778,3332.620301164086623286838062566230681586,1447.338607074316073793116773639846475935,1.686195787930179295109822003284884387671,156.4722519978556544928001895032599280147,5.039432956963635910185114874885042924643,2.089803289030818105421377814577063416472,37.45876049123899636885014635595290898543,-3.055422907383166425377640358383518622208,156.4515298251579587221419167800544445068,0.02072217269769577065827272320548350793143
779,3337.674237190913232697476740970648446402,1449.533503602658915157162834219815069326,1.686022687856302283780022545095644714077,156.6377832533619375932792463153525096464,5.040504808405309820108571002961893578999,2.089770780290575161121388025397925485812,37.47281560752927513854110646775043881221,-3.055387541243703379922617036289297763586,156.6170837633646832346631124309705718037,0.0206994899972543586161338843819378427156
780,3342.729229250267499745333969201620859964,1451.728858760101228576221076982446086728,1.685849911397085169027146126722542721356,156.8032852198869814426149621810334341577,5.041575322458452789411327857538489112929,2.089738339931997627505674063726832077297,37.48685544896766938127456852350151833155,-3.055352250429741209966020876867333089191,156.7826083590876537487746635467972235453,0.02067686079932769384029863423621061233357
781,3347.785276041827837644455455126426446434,1453.92467198192052420947117473760761032,1.685677457518172915603766275363550782719,156.9687579441917360104090273000640311937,5.042644502489857005977654554708661252082,2.089705967719211057043272890633199754971,37.50088005127421545434896994737883938965,-3.055317034686533043742755353366314005919,156.9481036592821097775167896708204264595,0.02065428490962623289223762924360473426275
782,3352.842376268505863679074021143779297265,1456.120942704798474902642198259050670264,1.685505325189855794965840582459320546725,157.1342014729018625794387132021261005415,5.043712351853564854647394231149399795646,2.089673663417463187205495034933306881873,37.51488945004039855666429370579518767791,-3.055281893760514408535626015970992301298,157.1135697107670491236002382358147209861,0.02063176213481345583847496631137955545998
783,3357.90052863643429943229264235425375841,1458.317670366815661324097368519580817311,1.685333513387042574258927400201230783487,157.2996158525082986954283292684404462025,5.044778873890933361313141317001987221139,2.089641426793117150032796790455780923666,37.52888368072977756008297253963845880841,-3.055246827399296250457035372218276932585,157.2790065602257987169320996176289523454,0.02060929228249997849622965081149385714957
784,3362.959731854954931476050563436521679262,1460.514854407446343358920418798617156549,1.685162021089233894144911392936250478458,157.4650011293678200376198644434087886933,5.045844071930698229752929216420686163845,2.089609257613644731517599860330639083295,37.54286277867860601585372365887627580984,-3.055211835351658004249290548369009143011,157.4444142542065823290831097574989737206,0.02058687516123770853675468590981497269795
785,3368.019984636606632144527512877446160045,1462.712494267553257596907576246147235507,1.684990847280495833900254782270894383244,157.6303573497035992308307436771665229485,5.046907949289037474286346961393979315495,2.089577155647619680373878375079848811991,37.55682677909644936432988044888606337235,-3.055176917367540712681998260100245911262,157.6097928391230851857667093061499944149,0.02056451058051404506403437101652853356514
786,3373.081285697113440015974649197813598065,1464.910589389382440751599796276999333363,1.684819990949433662231803321757984092876,157.7956845596057616195215109292487843969,5.047970509269634651314700933478684153792,2.089545120664711065768577624509352063313,37.5707757170667983759699172263549390984,-3.055142073198040195129105199981050493747,157.7751423612550154982311932540092032398,0.02054219835074612129031767523958115705405
787,3378.143633755372699730769704689678929205,1467.109139216558078848709742918615246576,1.684649451089165772271025759775983147726,157.9609828050319380242326583950123782464,5.049031755163741692778810988657242533551,2.089513152435676683594125890553255935941,37.58470962754767885136640522468300817722,-3.055107302595400264912180828989514671378,157.9404628667486629342989185006419419112,0.02051993828327508993373989437043633510806
788,3383.207027533443260776278085575150599596,1469.308143194077382023507211492456110299,1.684479226697297799222254759144053578683,158.1262521318078145005877389837620921453,5.050091690250241344541276142712735037775,2.089481250732356510865451037862040976521,37.59862854537225760781056589400756047576,-3.055072605313005995000534285266144855594,158.1057544016174540496207222395322349329,0.02049773019036045096701674422985721232317
789,3388.27146575653373487186168826737068982,1471.507600768305484767925343114036931712,1.684309316775896919155027874593172441128,158.2914925856276791208993101623674691959,5.051150317795709212673560287840433022202,2.089449415327666207829017591563346122228,37.61253250524944477966287471205750149122,-3.055037981105377031662708233485003782606,158.2710170117425046995494250435495388525,0.02047557388517442134988511881793034338425
790,3393.3369471529908115901131416727804388,1473.707511386970371469338188596542102161,1.684139720331466327445001154125349484808,158.456704212054965798255146447675750909,5.052207641054475420602030164104486608497,2.089417645995590667375458479825309163584,37.62642154176449245956578879063228411604,-3.05500342972816095566780050353328613356,158.4362507428731694518735329766440454038,0.0204534691817963463816134710317055052343
791,3398.403470454287631853105324616959843803,1475.90787449915782708413804640701904614,1.683970436374919895382127111858526353956,158.6218870565227951728045096354581895995,5.053263663268685880041122988590824037386,2.089385942511177611351389007370182481758,37.64029568937958970730259872445515641594,-3.054968950938126690638929831370737795683,158.6014556406275880204909969635111772309,0.0204314158952071523135126719470123686113
792,3403.471034395012218945134572222729202357,1478.108689555306412790408628157747948749,1.683801463921557003478855077490571995218,158.7870411643345125798080650239080621779,5.054318387668363178616126775321341704715,2.089354304650531233369959511970624736574,37.65415498243445395287661378023351816679,-3.054934544493157958164985434719709954249,158.766631750493228739943119243954219588,0.02040941384128383986494577995384258987612
793,3408.539637712855966686101209491306071552,1480.309956007202466465147597374939752744,1.683632801991037550025027095698209670907,158.9521665806642231188602633351476341581,5.055371817471467087052619522108480451149,2.089322732190805887723628088676990400984,37.66799945514691882015735439525822019301,-3.054900210152246779280582041423544453924,158.9317791178274291005704004305748702963,0.02038746283679401828986290457276386188963
794,3413.609279148602184412313165894631713344,1482.511673307975127832639483494009684807,1.683464449607357133449908438008833483343,159.1172633505573238435396568441720028476,5.056423955883954688784431195267284080669,2.089291224910199824006516288061901905244,37.6818291416135183972151220893261854419,-3.054865947675487021927882841897203116229,159.0968977878579333638952810682792195708,0.02036556269939047964437577589278327673721
795,3418.679957446114698414117660358414687043,1484.713840912091388131717492586151890419,1.683296405798822407065410186406314883645,159.2823315189310330905906696503281057741,5.057474806099840134807061944477036812572,2.089259782587948967057549339756697286152,37.69564407581006797924221964074345238514,-3.054831756824067994017653155353919404824,159.2619878056834272776813334334932285828,0.02034371324760581290933621683487719127832
796,3423.751671352326509482362527931218667324,1486.916458275351164150780417518773531831,1.683128669598026604778034015031445564476,159.4473711305749169675897815025192761685,5.058524371301254026578808398899793046341,2.089228405004320741839378748368019505082,37.70944429159224130973817938909739659785,-3.05479763736026808171056787208011336195,159.427049216274069909964487559736208593,0.02032191430084705762529394278306757554559
797,3428.824419617228506218262911508125159327,1489.119524854882396480548790293318839668,1.682961240041825236370397973443499385905,159.6123822301514130178998977159076070371,5.059572654658502429747414438020589273966,2.089197091940607942871839575731045940463,37.72322982269614434541760075559258799519,-3.054763589047448432543416444079931073122,159.5920820644720226211993152600020468108,0.02030016567939039670058245590556022623239
798,3433.898200993858233763800985535135949486,1491.323040109136171835652714309222680604,1.682794116171311950966388478741020042362,159.7773648621963510815688502621950502107,5.060619659330125521455870737490717504655,2.089165843179122647842407874567748034674,37.73700070273888557008257576198066889778,-3.054729611650046683028430820624700854987,159.7570863949919751935122325345703164606,0.02027846720437588805661772762473375015597
799,3438.973014238288717612316332534139983667,1493.527003497881869297242559326905213646,1.682627297031794567307029548536326156152,159.9423190711194713706814930098592158888,5.061665388462955873957035936786019581131,2.089134658503190175019796080227164021906,37.75075696521914288248717001820222192734,-3.054695704933570730357504733991062313379,159.9220622524216691359036996761204246944,0.02025681869780223477779333373879119445511
800,3444.048858109617342161452774004383783336,1495.731414482202330329902990947343846412,1.682460781672771269477067224222531860833,160.107244901204939777529703430167251161,5.062709845192176377243038770859964861731,2.089103537697143084100456198709316269412,37.76449864351772708300900316036722347741,-3.054661868664592547846577598081816301427,160.0870096812224181840930852522316883074,0.02023521998252159343661817793556285354045
801,3449.125731369954783673114078826051726417,1497.936272524489052427230732452046777131,1.682294569147906966735036794111101765228,160.2721423966118604338207701253769240836,5.06375303264137780337194229470522023903,2.089072480546315220121352843301506799822,37.77822577089814198373261416118798750621,-3.054628102610742043758923446671084146891,160.2519287257296260135528007653941169114,0.02021367088223442026796935998280717216727
802,3454.20363278441399730754624639998226512,1500.141577088437406241507111788918062608,1.682128658515009816112214457177583956779,160.4370116013747855390021166920068723238,5.064794953922616015150905783316340445253,2.08904148683703580007592105493784351497,37.7919383805071411663409806901873557362,-3.054594406540700963149515260612827388571,160.4168194301533011841325931342469826648,0.02019217122148435486952355775988965905346
803,3459.282561121099257901108197753054330642,1502.34732763904187605395792126537446502,1.68196304883600790645835507734694559145,160.6018525594042224756390742759010840196,5.065835612136468821812064417949834441213,2.089010556356623541873637872346254960311,37.80563650537528141200526543211610374967,-3.054560780224196832376028160436819246624,160.5816818385785693345304883413498221937,0.02017072082565314110858593455126182591538
804,3464.362515151095254159715912761489890354,1504.553523642591323443145502036528824375,1.681797739176926102624485251484838305862,160.7666653144871382296424544332437418781,5.0668750103720924842945589128445110538,2.088979688893380835287112270247904109942,37.81932017841747282725856391195351091836,-3.054527223431996945925401712377760962599,160.7465159949661826447237979474564144648,0.02014931952095558491865648578732741332756
805,3469.443493648456235942347530254385345123,1506.760164566664274010081348679497275096,1.681632728607863048485257616837540432974,160.9314499102874611330039774616797464241,5.06791315170727787272358426635578705587,2.088948884236587954534035824051921627937,37.83298943243352568963710612466740914677,-3.054493735935902395208202446286710816397,160.9113219431530265843318171336687574727,0.02012796713443454867216032801098895139498
806,3474.525495390195214311378882565270962297,1508.967249880124227019681998973053349101,1.681468016202968327515479700470645247786,161.0962063903465799465601662380617299957,5.068950039208506278654986339627153316071,2.088918142176497312144736748120961196371,37.84664430010869403667199659313042018382,-3.054460317508742138976313041584642670366,161.0760997268526239647413451112064611573,0.02010666349395598181882112685526883836167
807,3479.60851915627321402888056738388423982,1511.174779053114987819216617436951240767,1.681303601040419779647410189064147811286,161.2609347980838403001691089727750405377,5.069985675931004884631814508095362354213,2.088887462504327753769443246086033113743,37.86028481401421602161614310477227976157,-3.054426967924367115022724925323422882692,161.2408493896556363126869328985960845019,0.0200854084282039874821760741789560357745
808,3484.692563729588578180349165609659191942,1513.38275155705602289541158425494267633,1.681139482202400973147268777165240944,161.4256351767970385075495134907968991804,5.071020064918801893577335760282056803153,2.088856845012258893582688854106810140939,37.87391100660785105909450229074662232869,-3.054393686957644392825426661850854604942,161.405570975030362582839796525197465136,0.02006420176667592470971696559943404440933
809,3489.777627895966324609666790238026461134,1515.591166864637837432885648994771237861,1.68097565877507883026113422106418754435,161.5903075696629127728977081474792813133,5.072053209204781320527327928385684280099,2.088826289493425489945583093667750383293,37.88752291023441378367113964873385976914,-3.054360474384451366800561908387973575005,161.5702645263232352268226127461006535175,0.02004304333967754607509540137862779574934
810,3494.863710444147553851384991891565533701,1517.800024449817375237588885200953977234,1.68081212984858140539201034995362979508,161.7549520197376318062656778966688330488,5.073085111810737449182994849614559906325,2.088795795741911860989925715836992059988,37.90112055712630484413384206081548568353,-3.054327329981669989833178271474559090784,161.7349300867593136359319265632174892558,0.02002193297831817033375133345134379298017
811,3499.950810165778908248711343093213818598,1520.009323787813440889909870705733842548,1.68064889451697581458132301306780078546,161.919568569957280864551846105847407449,5.074115775747428955744581828595947796147,2.088765363552746339791362544450331207646,37.91470397940403855610611205732933017542,-3.054294253527181046757002526858038901701,161.8995676994427749747156326043431781848,0.02000087051450588983621350150422926421957
812,3505.038925855402081947839965328478345255,1522.219064355102143993098301705226340011,1.680485951878246315079473699454347216985,162.0841572631383452348261113528561715154,5.075145204014632702464713480905633749934,2.088734992721895768801965836247692222244,37.92827320907676743540729500652100126963,-3.054261244799858467457758755882066217268,162.064177407357402422419933224514104272,0.01997985578094281240617812834206724341054
813,3510.128056310443381461511037851138267715,1524.429245629412365383624707708762511346,1.680323301034272533801319265820806528196,162.2487181419781911765816116747607091217,5.076173399601197203339625595496816336431,2.088704683046260033215772590773186490506,37.94182827804280363439432328926009043267,-3.054228303579563679277594395494692254265,162.2287592533670708391883127136892128562,0.01995888861112033739329896107149626551071
